prediction_scope,model,task,variant,strategy,period,period_start,period_end,cost_bps,exposure_rate,long_rate,short_rate,cumulative_return,annualised_return,sharpe_ratio,max_drawdown,turnover,n_days
oos,rf,regression,boruta_ta,quantile_ls_0.20,full_sample,1677-09-21,2026-04-02,5.0,0.4003885552808195,0.2001059696220417,0.20028258565877782,-0.7748774222755699,-0.12116144438836574,-0.33061647895564883,-0.8434838654535438,0.13716184148077837,4214
oos,rf,regression,boruta_ta,quantile_ls_0.20,cycle_2016_2020,2016-07-09,2020-05-10,5.0,0.5114864864864865,0.3277027027027027,0.1837837837837838,0.09660237306026254,0.02431596313705242,0.06321469263515568,-0.5765552606769525,0.1670235546038544,1401
oos,rf,regression,boruta_ta,quantile_ls_0.20,cycle_2020_2024,2020-05-11,2024-04-19,5.0,0.4618055555555556,0.22291666666666668,0.2388888888888889,-0.7440003778769285,-0.29221578791177116,-0.6098001311046727,-0.8167505994305074,0.20222376650451704,1439
oos,rf,regression,boruta_ta,quantile_ls_0.20,cycle_2024_end,2024-04-20,2026-04-02,5.0,0.1382488479262673,0.004608294930875576,0.1336405529953917,-0.1836251877711429,-0.0989113600281526,-0.49775003043331767,-0.33885236881154573,0.07454289732770746,711
oos,rf,regression,boruta_ta,sign_band_0.0025,full_sample,1677-09-21,2026-04-02,5.0,0.5736488873189686,0.21052631578947367,0.3631225715294949,-0.7698549493153135,-0.11948023829688892,-0.27575734665299617,-0.8894254954912646,0.16801139060275272,4214
oos,rf,regression,boruta_ta,sign_band_0.0025,cycle_2016_2020,2016-07-09,2020-05-10,5.0,0.6628378378378378,0.35,0.31283783783783786,0.8304895193223014,0.1705936680401845,0.3468408323240126,-0.6766459992238952,0.18843683083511778,1401
oos,rf,regression,boruta_ta,sign_band_0.0025,cycle_2020_2024,2020-05-11,2024-04-19,5.0,0.5336805555555556,0.23194444444444445,0.3017361111111111,-0.7532575366688559,-0.2987971755374831,-0.5946551631594816,-0.8398154105071984,0.221681723419041,1439
oos,rf,regression,boruta_ta,sign_band_0.0025,cycle_2024_end,2024-04-20,2026-04-02,5.0,0.5606758832565284,0.004608294930875576,0.5560675883256528,-0.4812602283338826,-0.2860528204452607,-0.8105602676816075,-0.5350575820978775,0.17580872011251758,711
oos,rf,regression,boruta_ta,sign_band_0.005,full_sample,1677-09-21,2026-04-02,5.0,0.2661603673613564,0.08442246555987283,0.18173790180148358,-0.7334573386716864,-0.10821084405473069,-0.3409940123452641,-0.8501655720659129,0.1115329852871381,4214
oos,rf,regression,boruta_ta,sign_band_0.005,cycle_2016_2020,2016-07-09,2020-05-10,5.0,0.327027027027027,0.16486486486486487,0.16216216216216217,0.7033245593251725,0.14883986189461207,0.47359316411845853,-0.28853184569777124,0.1441827266238401,1401
oos,rf,regression,boruta_ta,sign_band_0.005,cycle_2020_2024,2020-05-11,2024-04-19,5.0,0.3125,0.08125,0.23125,-0.8268558921800951,-0.3590511670155103,-0.8377683617190913,-0.8393264725582112,0.1507991660875608,1439
oos,rf,regression,boruta_ta,sign_band_0.005,cycle_2024_end,2024-04-20,2026-04-02,5.0,0.0944700460829493,0.0,0.0944700460829493,-0.0799304580053205,-0.04186452983685962,-0.2432385370838484,-0.26298721056484764,0.07172995780590717,711
oos,rf,regression,boruta_ta,sign_band_0.01,full_sample,1677-09-21,2026-04-02,5.0,0.11374072765807135,0.013246202755210172,0.10049452490286118,-0.5945194533213647,-0.07520831732167232,-0.3062841643018222,-0.7698303728106803,0.03464641670621737,4214
oos,rf,regression,boruta_ta,sign_band_0.01,cycle_2016_2020,2016-07-09,2020-05-10,5.0,0.04864864864864865,0.03581081081081081,0.012837837837837839,0.0965344791639331,0.024299440469544464,0.12946435075498985,-0.23615607196627383,0.034261241970021415,1401
oos,rf,regression,boruta_ta,sign_band_0.01,cycle_2020_2024,2020-05-11,2024-04-19,5.0,0.1986111111111111,0.007638888888888889,0.1909722222222222,-0.6302163275451229,-0.22301855496173273,-0.5913589624711234,-0.7698303728106803,0.06810284920083391,1439
oos,rf,regression,boruta_ta,sign_band_0.01,cycle_2024_end,2024-04-20,2026-04-02,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711
