prediction_scope,model,task,variant,strategy,prediction_start,cost_bps,exposure_rate,long_rate,short_rate,cumulative_return,annualised_return,sharpe_ratio,max_drawdown,turnover,n_days
oos,gru,classification,boruta_onchain,long_only_band_0.01,2018-03-17,5.0,0.6723772518544684,0.6723772518544684,0.0,14.884653713296903,0.2706441434693192,0.6631636863334369,-0.6072212471600761,0.14523018509729474,4214
oos,gru,classification,boruta_onchain,long_only_band_0.0025,2018-03-17,5.0,0.7465559872836454,0.7465559872836454,0.0,11.720809168664696,0.24643229964662816,0.5516019471275472,-0.7226051738666835,0.12339819648789749,4214
oos,gru,classification,boruta_onchain,full_exposure_sign,2018-03-17,5.0,1.0,0.7679265277287177,0.23207347227128222,8.92262017652777,0.2198988757729874,0.41889255376515033,-0.8308739829990238,0.23730422401518747,4214
oos,gru,classification,boruta_onchain,long_only_sign,2018-03-17,5.0,0.7679265277287177,0.7679265277287177,0.0,8.62552463843741,0.2166910958998407,0.4791556111409408,-0.7226051738666835,0.11865211200759374,4214
oos,gru,classification,boruta_onchain,long_only_band_0.005,2018-03-17,5.0,0.7223595902507948,0.7223595902507948,0.0,7.825990819123652,0.20758660865194578,0.4707539876604463,-0.7226051738666834,0.1343141907925961,4214
oos,gru,classification,boruta_onchain,sign_band_0.0025,2018-03-17,5.0,0.9567290709996468,0.7465559872836454,0.2101730837160014,6.599858314991789,0.19204290070123453,0.37355404852480917,-0.8036298156267639,0.23255813953488372,4214
oos,gru,classification,boruta_onchain,sign_band_0.01,2018-03-17,5.0,0.8263864358883787,0.6723772518544684,0.15400918403391028,5.083435236377907,0.169283638954852,0.3647621914526334,-0.7019571131992097,0.2268628381585192,4214
oos,gru,classification,boruta_onchain,quantile_long_only_0.20,2018-03-17,5.0,0.2001059696220417,0.2001059696220417,0.0,4.9098287462405485,0.16635502140345193,0.6993098310031439,-0.36087015214147805,0.08068343616516374,4214
oos,gru,classification,boruta_onchain,sign_band_0.005,2018-03-17,5.0,0.9138113740727658,0.7223595902507948,0.19145178382197103,3.3529199585856,0.13587006497609,0.26981197311047056,-0.8119743804518172,0.23445657332700523,4214
oos,gru,classification,boruta_onchain,quantile_long_only_0.10,2018-03-17,5.0,0.10014129282938891,0.10014129282938891,0.0,3.158015578171664,0.1313721016646321,0.7237863683109368,-0.2414061344893047,0.05268153773137162,4214
oos,gru,classification,boruta_onchain,quantile_ls_0.20,2018-03-17,5.0,0.4002119392440834,0.2001059696220417,0.2001059696220417,1.9454839888514028,0.09808635105858254,0.2862433167651015,-0.6505061874030418,0.18272425249169436,4214
oos,gru,classification,boruta_onchain,quantile_ls_0.10,2018-03-17,5.0,0.20028258565877782,0.10014129282938891,0.10014129282938891,1.889051626813592,0.09624796590874896,0.3716043980619431,-0.49722480445455286,0.11438063597532036,4214
oos,gru,classification,boruta_onchain,quantile_ls_0.05,2018-03-17,5.0,0.10031790886612504,0.05015895443306252,0.05015895443306252,1.4584202821562147,0.08102836046320361,0.42573129512928787,-0.3361874490208642,0.06881822496440437,4214
oos,gru,classification,boruta_onchain,quantile_long_only_0.05,2018-03-17,5.0,0.05015895443306252,0.05015895443306252,0.0,1.3756325540174057,0.07782564523380975,0.5791607544115648,-0.23287223820024294,0.03369719981015662,4214
