prediction_scope,model,task,variant,strategy,prediction_start,cost_bps,exposure_rate,long_rate,short_rate,cumulative_return,annualised_return,sharpe_ratio,max_drawdown,turnover,n_days
oos,cnn_lstm,regression,onchain,long_only_sign,2018-03-17,5.0,0.6488873189685623,0.6488873189685623,0.0,2.6699800276208427,0.11920317804476421,0.28692011826327474,-0.6584229577994333,0.1841480778357855,4214
oos,cnn_lstm,regression,onchain,long_only_band_0.005,2018-03-17,5.0,0.35040621688449314,0.35040621688449314,0.0,1.0702190327222167,0.06505511091961491,0.20774552347258715,-0.7414050291603603,0.1817750355956336,4214
oos,cnn_lstm,regression,onchain,long_only_band_0.0025,2018-03-17,5.0,0.49982338396326387,0.49982338396326387,0.0,0.5692470497432252,0.039800465726752776,0.10795456312730974,-0.7268849776008939,0.19743711438063596,4214
oos,cnn_lstm,regression,onchain,full_exposure_sign,2018-03-17,5.0,1.0,0.6488873189685623,0.35111268103143767,0.4439070721540661,0.03233026017604956,0.06145859478340871,-0.6592586734558901,0.3678215472235406,4214
oos,cnn_lstm,regression,onchain,sign_band_0.0025,2018-03-17,5.0,0.7234192864712116,0.49982338396326387,0.22359590250794772,-0.22991501599661057,-0.022374710702910083,-0.04936730325945677,-0.7026207760768758,0.3469387755102041,4214
oos,cnn_lstm,regression,onchain,sign_band_0.005,2018-03-17,5.0,0.479159307665136,0.35040621688449314,0.12875309078064287,-0.30596835299603475,-0.031140280115671604,-0.0856887433455677,-0.7312659932969308,0.27717133364973895,4214
oos,cnn_lstm,regression,onchain,sign_band_0.01,2018-03-17,5.0,0.1997527375485694,0.16125044154009183,0.03850229600847757,-0.32942207330486795,-0.034020919518000126,-0.14720408213507763,-0.5962192882792652,0.12956810631229235,4214
oos,cnn_lstm,regression,onchain,quantile_ls_0.05,2018-03-17,5.0,0.10031790886612504,0.05015895443306252,0.05015895443306252,-0.4534947725775422,-0.050988536026854936,-0.3514918781653329,-0.5199060519913712,0.07878500237304224,4214
oos,cnn_lstm,regression,onchain,quantile_long_only_0.05,2018-03-17,5.0,0.05015895443306252,0.05015895443306252,0.0,-0.5328712738079175,-0.06380157839688871,-0.694493104146195,-0.539669111981979,0.03322259136212625,4214
oos,cnn_lstm,regression,onchain,quantile_long_only_0.20,2018-03-17,5.0,0.2001059696220417,0.2001059696220417,0.0,-0.55469488128461,-0.06767330465272692,-0.2947000984603879,-0.5909265904072818,0.11390602752728998,4214
oos,cnn_lstm,regression,onchain,long_only_band_0.01,2018-03-17,5.0,0.16125044154009183,0.16125044154009183,0.0,-0.5790806308616723,-0.07221019245488569,-0.35041126851062326,-0.6166876915362914,0.09587090650213574,4214
oos,cnn_lstm,regression,onchain,quantile_long_only_0.10,2018-03-17,5.0,0.10014129282938891,0.10014129282938891,0.0,-0.6572637293371799,-0.08857679474260338,-0.6157500451547628,-0.6596102299430949,0.06597057427622212,4214
oos,cnn_lstm,regression,onchain,quantile_ls_0.20,2018-03-17,5.0,0.4002119392440834,0.2001059696220417,0.2001059696220417,-0.6659543706059126,-0.0906021088669684,-0.2630525252889074,-0.7091164021797535,0.25011865211200757,4214
oos,cnn_lstm,regression,onchain,quantile_ls_0.10,2018-03-17,5.0,0.20028258565877782,0.10014129282938891,0.10014129282938891,-0.8745936502551496,-0.16458935186400747,-0.7591191062170168,-0.875158241127459,0.14665401044138585,4214
