prediction_scope,model,task,variant,strategy,cost_bps,exposure_rate,long_rate,short_rate,cumulative_return,annualised_return,sharpe_ratio,max_drawdown,turnover,n_days
oos,rf,regression,ta,sign_band_0.0025,5.0,0.5035323207347228,0.2299540798304486,0.27357824090427413,12.099169676464522,0.24960062239477887,0.5742740722737336,-0.8520499142421551,0.167062173706692,4214
oos,rf,regression,ta,long_only_band_0.0025,5.0,0.2299540798304486,0.2299540798304486,0.0,7.123172515341034,0.1989383090468022,0.784412463547004,-0.47804298840067244,0.08922638822971049,4214
oos,rf,regression,ta,quantile_long_only_0.20,5.0,0.2001059696220417,0.2001059696220417,0.0,6.009850852105928,0.18372807150197668,0.7513938675691418,-0.46605976010300104,0.083531086853346,4214
oos,rf,regression,ta,long_only_sign,5.0,0.40356764394206995,0.40356764394206995,0.0,5.158450413325297,0.17052553426532935,0.5457026607818071,-0.6266909079518606,0.1115329852871381,4214
oos,rf,regression,ta,long_only_band_0.005,5.0,0.1248675379724479,0.1248675379724479,0.0,5.158005360676017,0.1705182071420166,0.7799502221633282,-0.3552243886029129,0.05742762221167537,4214
oos,rf,regression,ta,sign_band_0.005,5.0,0.33203814906393503,0.1248675379724479,0.2071706110914871,4.5175158906537245,0.15943630192348102,0.4319914622172832,-0.8283764322307102,0.12102515424774561,4214
oos,rf,regression,ta,quantile_long_only_0.10,5.0,0.10014129282938891,0.10014129282938891,0.0,4.066509267696076,0.15090397607126538,0.7747758364605253,-0.2556853668069153,0.04888467014712862,4214
oos,rf,regression,ta,quantile_ls_0.20,5.0,0.4002119392440834,0.2001059696220417,0.2001059696220417,4.018244781229403,0.14995018534632165,0.395472240153521,-0.8208970526128357,0.14238253440911247,4214
oos,rf,regression,ta,full_exposure_sign,5.0,1.0,0.40356764394206995,0.5964323560579301,3.0658817136472134,0.1291784271156291,0.24511678115803906,-0.859980997064744,0.22259136212624583,4214
oos,rf,regression,ta,quantile_long_only_0.05,5.0,0.05015895443306252,0.05015895443306252,0.0,2.308318852633472,0.1091909890991718,0.6546289149034784,-0.23104600478299248,0.03132415757000474,4214
oos,rf,regression,ta,quantile_ls_0.10,5.0,0.20028258565877782,0.10014129282938891,0.10014129282938891,1.306753736156463,0.07508234499261102,0.25408136286830585,-0.7479514877913852,0.07925961082107262,4214
oos,rf,regression,ta,quantile_ls_0.05,5.0,0.10031790886612504,0.05015895443306252,0.05015895443306252,1.2353294489807287,0.07215748386581766,0.30309382565642756,-0.4792924902748542,0.05505457997152349,4214
oos,rf,regression,ta,long_only_band_0.01,5.0,0.026139173436948077,0.026139173436948077,0.0,0.6211704587591453,0.04273638944721769,0.3141565633576499,-0.25936270659238136,0.017560512577123873,4214
oos,rf,regression,ta,sign_band_0.01,5.0,0.15771812080536912,0.026139173436948077,0.13157894736842105,-0.21817360180647427,-0.021092536099490133,-0.07476618147537113,-0.7897756488079702,0.05505457997152349,4214
