prediction_scope,model,task,variant,strategy,prediction_start,cost_bps,exposure_rate,long_rate,short_rate,cumulative_return,annualised_return,sharpe_ratio,max_drawdown,turnover,n_days
oos,cnn_lstm,regression,boruta_onchain,full_exposure_sign,2018-03-17,5.0,1.0,0.5014129282938891,0.49858707170611094,14.686469657478659,0.26926312167620603,0.5127868296053215,-0.6896410488423821,0.3863312766967252,4214
oos,cnn_lstm,regression,boruta_onchain,quantile_ls_0.20,2018-03-17,5.0,0.4002119392440834,0.2001059696220417,0.2001059696220417,11.249835663826005,0.24236593929013828,0.6628427877764681,-0.6387323046290351,0.2686283815851922,4214
oos,cnn_lstm,regression,boruta_onchain,long_only_sign,2018-03-17,5.0,0.5014129282938891,0.5014129282938891,0.0,11.102464938528309,0.2410641917489016,0.6270729315442917,-0.5293007336914481,0.1931656383483626,4214
oos,cnn_lstm,regression,boruta_onchain,long_only_band_0.0025,2018-03-17,5.0,0.290356764394207,0.290356764394207,0.0,7.403030379958633,0.20246094974635742,0.6480203773225173,-0.43625717407622006,0.1537731371618415,4214
oos,cnn_lstm,regression,boruta_onchain,sign_band_0.0025,2018-03-17,5.0,0.5510420346167432,0.290356764394207,0.2606852702225362,7.304415214325008,0.20123205131252497,0.48284326233591174,-0.7340825714469337,0.31514000949216897,4214
oos,cnn_lstm,regression,boruta_onchain,quantile_long_only_0.20,2018-03-17,5.0,0.2001059696220417,0.2001059696220417,0.0,5.567011500490805,0.1770560976412976,0.6573832220198987,-0.3893162881152934,0.12956810631229235,4214
oos,cnn_lstm,regression,boruta_onchain,quantile_ls_0.10,2018-03-17,5.0,0.20028258565877782,0.10014129282938891,0.10014129282938891,5.542777358143004,0.1766792303836815,0.6139578599932045,-0.3452103129050309,0.16943521594684385,4214
oos,cnn_lstm,regression,boruta_onchain,sign_band_0.005,2018-03-17,5.0,0.244789826916284,0.1363475803602967,0.10844224655598729,2.920311581367656,0.1256181328072794,0.3947251286730302,-0.469322118277645,0.18889416231608921,4214
oos,cnn_lstm,regression,boruta_onchain,quantile_long_only_0.10,2018-03-17,5.0,0.10014129282938891,0.10014129282938891,0.0,2.8814451291807774,0.12464713530661253,0.6396938753146241,-0.31829949944598407,0.07878500237304224,4214
oos,cnn_lstm,regression,boruta_onchain,sign_band_0.01,2018-03-17,5.0,0.04627340162486754,0.030907806428823736,0.0153655951960438,2.72122691163948,0.12054828609460189,0.6106524334273051,-0.2396746231795538,0.04793545325106787,4214
oos,cnn_lstm,regression,boruta_onchain,quantile_ls_0.05,2018-03-17,5.0,0.10031790886612504,0.05015895443306252,0.05015895443306252,2.491175820260859,0.1143716661912626,0.48498853126371205,-0.32066773771435486,0.09254864736592311,4214
oos,cnn_lstm,regression,boruta_onchain,long_only_band_0.005,2018-03-17,5.0,0.1363475803602967,0.1363475803602967,0.0,1.452562717006944,0.08080501895080028,0.34447988845531474,-0.41215611139597574,0.09492168960607499,4214
oos,cnn_lstm,regression,boruta_onchain,long_only_band_0.01,2018-03-17,5.0,0.030907806428823736,0.030907806428823736,0.0,0.7276277637703277,0.04849652214625877,0.38710972059965787,-0.23967462317955382,0.029900332225913623,4214
oos,cnn_lstm,regression,boruta_onchain,quantile_long_only_0.05,2018-03-17,5.0,0.05015895443306252,0.05015895443306252,0.0,0.33528194737421035,0.025360620834616876,0.17252104526641268,-0.3524924425204611,0.045562411010915994,4214
