prediction_scope,model,task,variant,strategy,period,period_start,period_end,cost_bps,exposure_rate,long_rate,short_rate,cumulative_return,annualised_return,sharpe_ratio,max_drawdown,turnover,n_days
oos,lgbm,regression,univariate,full_exposure_sign,full_sample,1677-09-21,2026-04-02,5.0,1.0,0.7077004592016956,0.2922995407983045,-0.41807833653771376,-0.04581299884052803,-0.08709271644656348,-0.8893309537344939,0.11817750355956336,4214
oos,lgbm,regression,univariate,full_exposure_sign,cycle_2016_2020,2016-07-09,2020-05-10,5.0,1.0,0.9331081081081081,0.06689189189189189,1.0457403914468117,0.20499522135388748,0.36291728198298806,-0.6716664292494331,0.07209136331192005,1401
oos,lgbm,regression,univariate,full_exposure_sign,cycle_2020_2024,2020-05-11,2024-04-19,5.0,1.0,0.7420138888888889,0.25798611111111114,-0.41994550591587265,-0.1290278940647963,-0.20629290927471838,-0.8893309537344938,0.13620569840166782,1439
oos,lgbm,regression,univariate,full_exposure_sign,cycle_2024_end,2024-04-20,2026-04-02,5.0,1.0,0.37557603686635943,0.6244239631336406,-0.5096297218129424,-0.30637135589559705,-0.6539315809452625,-0.6520880803764582,0.28270042194092826,711
oos,lgbm,regression,univariate,long_only_band_0.0025,full_sample,1677-09-21,2026-04-02,5.0,0.21688449311197458,0.21688449311197458,0.0,-0.5801221231093874,-0.0724092580993354,-0.2894981134375508,-0.7212394606838021,0.05932605600379687,4214
oos,lgbm,regression,univariate,long_only_band_0.0025,cycle_2016_2020,2016-07-09,2020-05-10,5.0,0.43513513513513513,0.43513513513513513,0.0,-0.12566228340647867,-0.034381026371928414,-0.11177347719197088,-0.5568751928052597,0.06138472519628837,1401
oos,lgbm,regression,univariate,long_only_band_0.0025,cycle_2020_2024,2020-05-11,2024-04-19,5.0,0.19930555555555557,0.19930555555555557,0.0,-0.5311776123318601,-0.17481409095499134,-0.5819931224224468,-0.7212394606838022,0.10979847116052814,1439
oos,lgbm,regression,univariate,long_only_band_0.0025,cycle_2024_end,2024-04-20,2026-04-02,5.0,0.007680491551459293,0.007680491551459293,0.0,0.024319491975443253,0.012411690142874354,0.292517748327642,-0.03986258093539591,0.008438818565400843,711
oos,lgbm,regression,univariate,long_only_band_0.005,full_sample,1677-09-21,2026-04-02,5.0,0.021370540445072413,0.021370540445072413,0.0,-0.34085029235325837,-0.03545806039596522,-0.5475148091143219,-0.406370950920904,0.018035121025154248,4214
oos,lgbm,regression,univariate,long_only_band_0.005,cycle_2016_2020,2016-07-09,2020-05-10,5.0,0.030405405405405407,0.030405405405405407,0.0,-0.07310468338315523,-0.019583606129175757,-0.36091310082555733,-0.14406425646892204,0.021413276231263382,1401
oos,lgbm,regression,univariate,long_only_band_0.005,cycle_2020_2024,2020-05-11,2024-04-19,5.0,0.02638888888888889,0.02638888888888889,0.0,-0.2888628350689817,-0.08283343223086659,-0.8539009132759497,-0.3508825128183764,0.031966643502432245,1439
oos,lgbm,regression,univariate,long_only_band_0.005,cycle_2024_end,2024-04-20,2026-04-02,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711
oos,lgbm,regression,univariate,long_only_band_0.01,full_sample,1677-09-21,2026-04-02,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4214
oos,lgbm,regression,univariate,long_only_band_0.01,cycle_2016_2020,2016-07-09,2020-05-10,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1401
oos,lgbm,regression,univariate,long_only_band_0.01,cycle_2020_2024,2020-05-11,2024-04-19,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1439
oos,lgbm,regression,univariate,long_only_band_0.01,cycle_2024_end,2024-04-20,2026-04-02,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711
oos,lgbm,regression,univariate,long_only_sign,full_sample,1677-09-21,2026-04-02,5.0,0.7077004592016956,0.7077004592016956,0.0,1.329841311096211,0.0760101145642913,0.17375273743398986,-0.7663456370856905,0.05932605600379687,4214
oos,lgbm,regression,univariate,long_only_sign,cycle_2016_2020,2016-07-09,2020-05-10,5.0,0.9331081081081081,0.9331081081081081,0.0,0.5038454809478852,0.11215785519692023,0.20621140376768665,-0.6716664292494331,0.03640256959314775,1401
oos,lgbm,regression,univariate,long_only_sign,cycle_2020_2024,2020-05-11,2024-04-19,5.0,0.7420138888888889,0.7420138888888889,0.0,1.0749059410997481,0.20338925694284105,0.42685784830306966,-0.7663456370856906,0.06810284920083391,1439
oos,lgbm,regression,univariate,long_only_sign,cycle_2024_end,2024-04-20,2026-04-02,5.0,0.37557603686635943,0.37557603686635943,0.0,-0.2533730837779201,-0.1392910871079598,-0.45954073055842304,-0.42099938517091706,0.1420534458509142,711
oos,lgbm,regression,univariate,quantile_long_only_0.05,full_sample,1677-09-21,2026-04-02,5.0,0.05121865065347934,0.05121865065347934,0.0,-0.6503225487186038,-0.08699260279892573,-0.7812374464732328,-0.6649939856306233,0.036070242050308496,4214
oos,lgbm,regression,univariate,quantile_long_only_0.05,cycle_2016_2020,2016-07-09,2020-05-10,5.0,0.1445945945945946,0.1445945945945946,0.0,-0.5082840997132878,-0.16884337522720694,-1.0162979265185594,-0.5169649759534779,0.07566024268379729,1401
oos,lgbm,regression,univariate,quantile_long_only_0.05,cycle_2020_2024,2020-05-11,2024-04-19,5.0,0.02638888888888889,0.02638888888888889,0.0,-0.2888628350689817,-0.08283343223086659,-0.8539009132759497,-0.3508825128183764,0.031966643502432245,1439
oos,lgbm,regression,univariate,quantile_long_only_0.05,cycle_2024_end,2024-04-20,2026-04-02,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711
oos,lgbm,regression,univariate,quantile_long_only_0.10,full_sample,1677-09-21,2026-04-02,5.0,0.126280466266337,0.126280466266337,0.0,-0.8321053109064797,-0.1432072778014163,-0.7216168088870272,-0.8419899086649184,0.051257712387280496,4214
oos,lgbm,regression,univariate,quantile_long_only_0.10,cycle_2016_2020,2016-07-09,2020-05-10,5.0,0.28716216216216217,0.28716216216216217,0.0,-0.618380550825998,-0.22195816444547212,-0.8912841125088503,-0.6251177566133183,0.07423269093504639,1401
oos,lgbm,regression,univariate,quantile_long_only_0.10,cycle_2020_2024,2020-05-11,2024-04-19,5.0,0.10069444444444445,0.10069444444444445,0.0,-0.5600468229359883,-0.1880100939963849,-0.8023218497547607,-0.6251282682668204,0.0778318276580959,1439
oos,lgbm,regression,univariate,quantile_long_only_0.10,cycle_2024_end,2024-04-20,2026-04-02,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711
oos,lgbm,regression,univariate,quantile_long_only_0.20,full_sample,1677-09-21,2026-04-02,5.0,0.2165312610385023,0.2165312610385023,0.0,-0.5883303439967207,-0.07399411304684778,-0.2959202038296735,-0.7212394606838021,0.05885144755576649,4214
oos,lgbm,regression,univariate,quantile_long_only_0.20,cycle_2016_2020,2016-07-09,2020-05-10,5.0,0.43513513513513513,0.43513513513513513,0.0,-0.12566228340647867,-0.034381026371928414,-0.11177347719197088,-0.5568751928052597,0.06138472519628837,1401
