prediction_scope,model,task,variant,strategy,period,period_start,period_end,prediction_start,effective_strategy_start,cost_bps,exposure_rate,long_rate,short_rate,cumulative_return,annualised_return,sharpe_ratio,max_drawdown,turnover,n_days
oos,tcn,regression,boruta_onchain,full_exposure_sign,full_sample,1677-09-21,2026-04-02,2018-03-17,2018-03-17,5.0,1.0,0.4772165312610385,0.5227834687389615,85.3675368620194,0.4713602489252615,0.8971657175312783,-0.7424190668167554,0.5386805885144755,4214
oos,tcn,regression,boruta_onchain,full_exposure_sign,cycle_2016_2020,2016-07-09,2020-05-10,2018-03-17,2018-03-17,5.0,1.0,0.43851351351351353,0.5614864864864865,4.944155770819271,0.591007830747148,1.046874762871521,-0.7424190668167554,0.49321912919343325,1401
oos,tcn,regression,boruta_onchain,full_exposure_sign,cycle_2020_2024,2020-05-11,2024-04-19,2018-03-17,2020-05-11,5.0,1.0,0.5159722222222223,0.4840277777777778,11.766341275805653,0.9078839245910515,1.4545883033989546,-0.7001076319919649,0.7255038220986796,1439
oos,tcn,regression,boruta_onchain,full_exposure_sign,cycle_2024_end,2024-04-20,2026-04-02,2018-03-17,2024-04-20,5.0,1.0,0.43548387096774194,0.5645161290322581,0.13819054091239846,0.06870686773092749,0.14679243310536744,-0.3213681330873146,0.7524613220815752,711
oos,tcn,regression,boruta_onchain,long_only_band_0.0025,full_sample,1677-09-21,2026-04-02,2018-03-17,2018-03-17,5.0,0.329388908512893,0.329388908512893,0.0,17.608935815611574,0.28818504735102524,0.9195821277347223,-0.5434994553767428,0.23160892263882296,4214
oos,tcn,regression,boruta_onchain,long_only_band_0.0025,cycle_2016_2020,2016-07-09,2020-05-10,2018-03-17,2018-03-17,5.0,0.3662162162162162,0.3662162162162162,0.0,1.839240671749156,0.3124173187389572,0.9414165668567659,-0.3649029571324922,0.23411848679514632,1401
oos,tcn,regression,boruta_onchain,long_only_band_0.0025,cycle_2020_2024,2020-05-11,2024-04-19,2018-03-17,2020-05-11,5.0,0.3701388888888889,0.3701388888888889,0.0,4.10801987404342,0.512331889283753,1.2738984423834434,-0.5434994553767356,0.334954829742877,1439
oos,tcn,regression,boruta_onchain,long_only_band_0.0025,cycle_2024_end,2024-04-20,2026-04-02,2018-03-17,2024-04-20,5.0,0.19738863287250383,0.19738863287250383,0.0,0.28311845672774005,0.13652757743273547,0.7034829746076448,-0.12407543249130318,0.23347398030942335,711
oos,tcn,regression,boruta_onchain,long_only_band_0.005,full_sample,1677-09-21,2026-04-02,2018-03-17,2018-03-17,5.0,0.22659837513246203,0.22659837513246203,0.0,11.09443383238505,0.24099283652668912,0.8818538209990524,-0.44985343071896144,0.1855719031798766,4214
oos,tcn,regression,boruta_onchain,long_only_band_0.005,cycle_2016_2020,2016-07-09,2020-05-10,2018-03-17,2018-03-17,5.0,0.2959459459459459,0.2959459459459459,0.0,1.7191962032965797,0.29772900268191194,0.9397268019028818,-0.31908748505322215,0.21413276231263384,1401
oos,tcn,regression,boruta_onchain,long_only_band_0.005,cycle_2020_2024,2020-05-11,2024-04-19,2018-03-17,2020-05-11,5.0,0.259375,0.259375,0.0,3.5327713682016038,0.4671874703476291,1.4017105741636122,-0.44985343071896006,0.28214037526059765,1439
oos,tcn,regression,boruta_onchain,long_only_band_0.005,cycle_2024_end,2024-04-20,2026-04-02,2018-03-17,2024-04-20,5.0,0.07526881720430108,0.07526881720430108,0.0,-0.018746579197096325,-0.009668081844321108,-0.06870508029020767,-0.1611958636358286,0.10689170182841069,711
oos,tcn,regression,boruta_onchain,long_only_band_0.01,full_sample,1677-09-21,2026-04-02,2018-03-17,2018-03-17,5.0,0.1125044154009184,0.1125044154009184,0.0,2.589287427085216,0.11705000975909963,0.5515024626831098,-0.4037121450259227,0.1115329852871381,4214
oos,tcn,regression,boruta_onchain,long_only_band_0.01,cycle_2016_2020,2016-07-09,2020-05-10,2018-03-17,2018-03-17,5.0,0.18445945945945946,0.18445945945945946,0.0,0.34170826995323056,0.07958920517983148,0.3055388160597134,-0.2788269965674161,0.15988579586009993,1401
oos,tcn,regression,boruta_onchain,long_only_band_0.01,cycle_2020_2024,2020-05-11,2024-04-19,2018-03-17,2020-05-11,5.0,0.12013888888888889,0.12013888888888889,0.0,1.5106741135993587,0.2630081938163611,1.0696685003544582,-0.40371214502592284,0.16122307157748436,1439
oos,tcn,regression,boruta_onchain,long_only_band_0.01,cycle_2024_end,2024-04-20,2026-04-02,2018-03-17,2024-04-20,5.0,0.013824884792626729,0.013824884792626729,0.0,0.06551555997521463,0.033113739438380696,0.31703616751785213,-0.11701929310690885,0.01969057665260197,711
oos,tcn,regression,boruta_onchain,long_only_sign,full_sample,1677-09-21,2026-04-02,2018-03-17,2018-03-17,5.0,0.4772165312610385,0.4772165312610385,0.0,27.383722096803147,0.3361619961842013,0.9156696537878147,-0.5137228120000346,0.26957759848125296,4214
oos,tcn,regression,boruta_onchain,long_only_sign,cycle_2016_2020,2016-07-09,2020-05-10,2018-03-17,2018-03-17,5.0,0.43851351351351353,0.43851351351351353,0.0,1.563439346312688,0.27793842860239404,0.7530227847582924,-0.5137228120000346,0.24696645253390434,1401
oos,tcn,regression,boruta_onchain,long_only_sign,cycle_2020_2024,2020-05-11,2024-04-19,2018-03-17,2020-05-11,5.0,0.5159722222222223,0.5159722222222223,0.0,8.7341322251382,0.7810658691774506,1.7059974406094844,-0.43470785427806075,0.3627519110493398,1439
oos,tcn,regression,boruta_onchain,long_only_sign,cycle_2024_end,2024-04-20,2026-04-02,2018-03-17,2024-04-20,5.0,0.43548387096774194,0.43548387096774194,0.0,0.1374938538425028,0.06837099918108125,0.21024046427942664,-0.3484476176484744,0.3769338959212377,711
oos,tcn,regression,boruta_onchain,quantile_long_only_0.05,full_sample,1677-09-21,2026-04-02,2018-03-17,2018-03-17,5.0,0.05015895443306252,0.05015895443306252,0.0,1.5317800270728452,0.08378506164581334,0.551426248837189,-0.22042624343139267,0.05742762221167537,4214
oos,tcn,regression,boruta_onchain,quantile_long_only_0.05,cycle_2016_2020,2016-07-09,2020-05-10,2018-03-17,2018-03-17,5.0,0.09662162162162162,0.09662162162162162,0.0,0.3938955314373618,0.09037538863449202,0.469286887366815,-0.22042624343139267,0.08708065667380442,1401
oos,tcn,regression,boruta_onchain,quantile_long_only_0.05,cycle_2020_2024,2020-05-11,2024-04-19,2018-03-17,2020-05-11,5.0,0.04652777777777778,0.04652777777777778,0.0,0.5978161447590604,0.12622260937772123,0.7665154122002452,-0.21975803117155368,0.0778318276580959,1439
oos,tcn,regression,boruta_onchain,quantile_long_only_0.05,cycle_2024_end,2024-04-20,2026-04-02,2018-03-17,2024-04-20,5.0,0.005376344086021506,0.005376344086021506,0.0,0.1367604062081813,0.06801730040187404,0.720361231680831,-0.040736928811283046,0.011251758087201125,711
oos,tcn,regression,boruta_onchain,quantile_long_only_0.10,full_sample,1677-09-21,2026-04-02,2018-03-17,2018-03-17,5.0,0.10014129282938891,0.10014129282938891,0.0,2.0513677983273757,0.10145054190702307,0.5130608583343362,-0.3010942551624048,0.10488846701471286,4214
oos,tcn,regression,boruta_onchain,quantile_long_only_0.10,cycle_2016_2020,2016-07-09,2020-05-10,2018-03-17,2018-03-17,5.0,0.16486486486486487,0.16486486486486487,0.0,0.20713727485788858,0.05026747212776694,0.20544172668408203,-0.3010942551624048,0.14846538187009278,1401
oos,tcn,regression,boruta_onchain,quantile_long_only_0.10,cycle_2020_2024,2020-05-11,2024-04-19,2018-03-17,2020-05-11,5.0,0.10694444444444444,0.10694444444444444,0.0,1.3266381323362335,0.23885412658227856,1.056410488128518,-0.27863693486011076,0.15427380125086865,1439
oos,tcn,regression,boruta_onchain,quantile_long_only_0.10,cycle_2024_end,2024-04-20,2026-04-02,2018-03-17,2024-04-20,5.0,0.01152073732718894,0.01152073732718894,0.0,0.08644827940729671,0.04348368186746199,0.4284702968697524,-0.0884278686323404,0.016877637130801686,711
oos,tcn,regression,boruta_onchain,quantile_long_only_0.20,full_sample,1677-09-21,2026-04-02,2018-03-17,2018-03-17,5.0,0.2001059696220417,0.2001059696220417,0.0,6.083754130217606,0.18480385068006622,0.7072484555929175,-0.4446519525978255,0.16990982439487423,4214
oos,tcn,regression,boruta_onchain,quantile_long_only_0.20,cycle_2016_2020,2016-07-09,2020-05-10,2018-03-17,2018-03-17,5.0,0.27094594594594595,0.27094594594594595,0.0,0.8967347955404428,0.18148594720582434,0.6083556718787464,-0.3494566044049276,0.20413990007137758,1401
oos,tcn,regression,boruta_onchain,quantile_long_only_0.20,cycle_2020_2024,2020-05-11,2024-04-19,2018-03-17,2020-05-11,5.0,0.22916666666666666,0.22916666666666666,0.0,2.7370520255922544,0.3970793786717146,1.2308292361807747,-0.44465195259782564,0.26129256428075054,1439
oos,tcn,regression,boruta_onchain,quantile_long_only_0.20,cycle_2024_end,2024-04-20,2026-04-02,2018-03-17,2024-04-20,5.0,0.055299539170506916,0.055299539170506916,0.0,-0.000626743262465479,-0.0003217949190452707,-0.0023619232641326564,-0.19736451418515785,0.0759493670886076,711
oos,tcn,regression,boruta_onchain,quantile_ls_0.05,full_sample,1677-09-21,2026-04-02,2018-03-17,2018-03-17,5.0,0.10031790886612504,0.05015895443306252,0.05015895443306252,4.590622739151394,0.16075895474534252,0.6601830404957219,-0.45025513306750214,0.11627906976744186,4214
oos,tcn,regression,boruta_onchain,quantile_ls_0.05,cycle_2016_2020,2016-07-09,2020-05-10,2018-03-17,2018-03-17,5.0,0.23648648648648649,0.09662162162162162,0.13986486486486485,1.3378146043224226,0.24762888464606903,0.681148897510982,-0.45025513306750214,0.20770877944325483,1401
oos,tcn,regression,boruta_onchain,quantile_ls_0.05,cycle_2020_2024,2020-05-11,2024-04-19,2018-03-17,2020-05-11,5.0,0.071875,0.04652777777777778,0.025347222222222222,0.9689707196041621,0.18749914945139912,0.9349294067758743,-0.2263708163893704,0.12786657400972898,1439
oos,tcn,regression,boruta_onchain,quantile_ls_0.05,cycle_2024_end,2024-04-20,2026-04-02,2018-03-17,2024-04-20,5.0,0.008448540706605223,0.005376344086021506,0.0030721966205837174,0.19428279616690136,0.09542803822087831,0.9772385065625813,-0.04073692881128322,0.01828410689170183,711
oos,tcn,regression,boruta_onchain,quantile_ls_0.10,full_sample,1677-09-21,2026-04-02,2018-03-17,2018-03-17,5.0,0.20028258565877782,0.10014129282938891,0.10014129282938891,11.414676021620558,0.24380515798322167,0.8035446130363176,-0.47684857457863417,0.21452301850972946,4214
oos,tcn,regression,boruta_onchain,quantile_ls_0.10,cycle_2016_2020,2016-07-09,2020-05-10,2018-03-17,2018-03-17,5.0,0.40337837837837837,0.16486486486486487,0.23851351351351352,2.5964148374171887,0.3957889317334591,0.922943103227047,-0.47684857457863417,0.3433261955745896,1401
oos,tcn,regression,boruta_onchain,quantile_ls_0.10,cycle_2020_2024,2020-05-11,2024-04-19,2018-03-17,2020-05-11,5.0,0.17604166666666668,0.10694444444444444,0.06909722222222223,2.214303114262065,0.3446886713701762,1.2150343398405175,-0.3188718621823374,0.27241139680333565,1439
