prediction_scope,model,task,variant,strategy,cost_bps,exposure_rate,long_rate,short_rate,cumulative_return,annualised_return,sharpe_ratio,max_drawdown,turnover,n_days
oos,rf,classification,all,long_only_band_0.005,5.0,0.5923701872129989,0.5923701872129989,0.0,6.371618826208346,0.18889872641855954,0.4645200134438246,-0.7317135927405799,0.26625533934504036,4214
oos,rf,classification,all,long_only_sign,5.0,0.6285764747439068,0.6285764747439068,0.0,5.046065031753047,0.16865973713415405,0.4031514917522412,-0.7582184178300514,0.2558139534883721,4214
oos,rf,classification,all,long_only_band_0.0025,5.0,0.6110914871070293,0.6110914871070293,0.0,4.466954101403169,0.1585121391376787,0.3838123319690744,-0.7756575469872306,0.2629330802088277,4214
oos,rf,classification,all,long_only_band_0.01,5.0,0.5542211232779937,0.5542211232779937,0.0,3.6461393034293472,0.14230187114592807,0.36209894747374133,-0.7044753931277642,0.273374466065496,4214
oos,rf,classification,all,sign_band_0.005,5.0,0.9305898975626987,0.5923701872129989,0.3382197103496998,3.6285637553533805,0.1419269436271482,0.2795622802148479,-0.7817340132381616,0.5135263407688657,4214
oos,rf,classification,all,full_exposure_sign,5.0,1.0,0.6285764747439068,0.37142352525609323,2.9188394405557556,0.12558151497156622,0.23940574803002554,-0.7903220198466167,0.5111532985287138,4214
oos,rf,classification,all,sign_band_0.0025,5.0,0.9659131049099258,0.6110914871070293,0.3548216178028965,2.417197641655803,0.11230628581660307,0.2175491819144053,-0.8174848760337862,0.512577123872805,4214
oos,rf,classification,all,quantile_ls_0.05,5.0,0.10031790886612504,0.05015895443306252,0.05015895443306252,2.127753527528748,0.10381192300747877,0.4575636484568136,-0.4823999863754565,0.11105837683910774,4214
oos,rf,classification,all,quantile_long_only_0.20,5.0,0.2001059696220417,0.2001059696220417,0.0,2.0731941875208584,0.10213074107029452,0.38037684798675475,-0.5233323963327607,0.18604651162790697,4214
oos,rf,classification,all,sign_band_0.01,5.0,0.8572942423172024,0.5542211232779937,0.30307311903920875,1.4957995732026919,0.08244224288628721,0.16824902757439403,-0.8362371140523497,0.5049833887043189,4214
oos,rf,classification,all,quantile_ls_0.10,5.0,0.20028258565877782,0.10014129282938891,0.10014129282938891,1.4349227622181666,0.08012947471237863,0.2846775182934477,-0.688043405331034,0.20740389178927385,4214
oos,rf,classification,all,quantile_ls_0.20,5.0,0.4002119392440834,0.2001059696220417,0.2001059696220417,1.1376361902930312,0.06801550891869179,0.18526657928343507,-0.7857744484393407,0.3630754627432368,4214
oos,rf,classification,all,quantile_long_only_0.10,5.0,0.10014129282938891,0.10014129282938891,0.0,0.37983279551977334,0.02827958772426742,0.13927424104002176,-0.6007294676494335,0.10441385856668249,4214
oos,rf,classification,all,quantile_long_only_0.05,5.0,0.05015895443306252,0.05015895443306252,0.0,0.21080909864981123,0.01670670159236276,0.11266872441150699,-0.48598986008585987,0.05600379686758424,4214
