prediction_scope,model,task,variant,strategy,prediction_start,cost_bps,exposure_rate,long_rate,short_rate,cumulative_return,annualised_return,sharpe_ratio,max_drawdown,turnover,n_days
oos,xgboost,classification,onchain,sign_band_0.0025,2018-03-17,5.0,0.9904627340162486,0.5279053338043095,0.46255740021193925,27.79714096989992,0.33783657891452124,0.6475889289849496,-0.7452383887104599,0.5794969150450878,4214
oos,xgboost,classification,onchain,full_exposure_sign,2018-03-17,5.0,1.0,0.5330271988696573,0.4669728011303426,23.730369707119948,0.3203106322780287,0.6110860846603309,-0.7282745506205569,0.5813953488372093,4214
oos,xgboost,classification,onchain,sign_band_0.005,2018-03-17,5.0,0.9796891557753444,0.5219003885552809,0.45778876722006356,23.155449236753928,0.3176233888303259,0.6100881188114744,-0.7444973647753664,0.5794969150450878,4214
oos,xgboost,classification,onchain,sign_band_0.01,2018-03-17,5.0,0.9592016955139526,0.511656658424585,0.4475450370893677,21.345280321780137,0.30876337867130754,0.5971958819993406,-0.7886050511645946,0.5733270052206929,4214
oos,xgboost,classification,onchain,long_only_sign,2018-03-17,5.0,0.5330271988696573,0.5330271988696573,0.0,14.203503483071511,0.26582970501262015,0.6848025561535491,-0.5879906279789282,0.2904603701945895,4214
oos,xgboost,classification,onchain,long_only_band_0.0025,2018-03-17,5.0,0.5279053338043095,0.5279053338043095,0.0,12.815268816051054,0.25537481645365956,0.6611880365277683,-0.5820804659989398,0.2899857617465591,4214
oos,xgboost,classification,onchain,long_only_band_0.005,2018-03-17,5.0,0.5219003885552809,0.5219003885552809,0.0,11.281582508616177,0.24264449027778978,0.6301216335963384,-0.5894253143964175,0.2899857617465591,4214
oos,xgboost,classification,onchain,long_only_band_0.01,2018-03-17,5.0,0.511656658424585,0.511656658424585,0.0,10.599838560476075,0.2365127935197815,0.6164993387190918,-0.5933173298167098,0.2876127195064072,4214
oos,xgboost,classification,onchain,quantile_ls_0.05,2018-03-17,5.0,0.10031790886612504,0.05015895443306252,0.05015895443306252,3.1430445561031215,0.13101868720441123,0.5945605090071711,-0.3870852262196934,0.11485524442335074,4214
oos,xgboost,classification,onchain,quantile_ls_0.20,2018-03-17,5.0,0.4002119392440834,0.2001059696220417,0.2001059696220417,2.699256952319868,0.1199737122760367,0.33239223793864064,-0.7508853995797401,0.375889890840057,4214
oos,xgboost,classification,onchain,quantile_long_only_0.20,2018-03-17,5.0,0.2001059696220417,0.2001059696220417,0.0,2.0824390651029283,0.10241751964076706,0.3864658194533795,-0.48807148702415587,0.18699572852396773,4214
oos,xgboost,classification,onchain,quantile_ls_0.10,2018-03-17,5.0,0.20028258565877782,0.10014129282938891,0.10014129282938891,1.4583819264265858,0.08102689958962572,0.2930433398412772,-0.5557466326092108,0.2216421452301851,4214
oos,xgboost,classification,onchain,quantile_long_only_0.05,2018-03-17,5.0,0.05015895443306252,0.05015895443306252,0.0,0.6864170848994793,0.046306225434064485,0.3171786887108626,-0.3714182721632357,0.054105363075462744,4214
oos,xgboost,classification,onchain,quantile_long_only_0.10,2018-03-17,5.0,0.10014129282938891,0.10014129282938891,0.0,-0.14278038838966967,-0.013255527199507622,-0.06827780812640968,-0.5525174607560855,0.10868533459895587,4214
