prediction_scope,model,task,variant,strategy,period,period_start,period_end,cost_bps,exposure_rate,long_rate,short_rate,cumulative_return,annualised_return,sharpe_ratio,max_drawdown,turnover,n_days
oos,xgboost,regression,univariate,quantile_ls_0.05,full_sample,1677-09-21,2026-04-02,5.0,0.12433768986223949,0.05969622041681385,0.06464146944542565,-0.6910162155817037,-0.09672446369784837,-0.43740782403140105,-0.7045235526562859,0.05078310393925012,4214
oos,xgboost,regression,univariate,quantile_ls_0.05,cycle_2016_2020,2016-07-09,2020-05-10,5.0,0.10608108108108108,0.10608108108108108,0.0,-0.2915492117131011,-0.08588369958668529,-0.7951879302453972,-0.3040563802057159,0.05281941470378301,1401
oos,xgboost,regression,univariate,quantile_ls_0.05,cycle_2020_2024,2020-05-11,2024-04-19,5.0,0.18993055555555555,0.06284722222222222,0.12708333333333333,-0.563859918674876,-0.1898009614544548,-0.522715339608748,-0.6680606785353208,0.09728978457261987,1439
oos,xgboost,regression,univariate,quantile_ls_0.05,cycle_2024_end,2024-04-20,2026-04-02,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711
oos,xgboost,regression,univariate,quantile_ls_0.10,full_sample,1677-09-21,2026-04-02,5.0,0.20452137054044509,0.10314376545390322,0.10137760508654185,-0.9201822243648016,-0.1966510786627843,-0.7179357134190575,-0.9281133646222867,0.053156146179401995,4214
oos,xgboost,regression,univariate,quantile_ls_0.10,cycle_2016_2020,2016-07-09,2020-05-10,5.0,0.20135135135135135,0.20135135135135135,0.0,-0.4303324790654789,-0.13636049444851228,-0.8231226094945554,-0.44038953283251187,0.06281227694503926,1401
oos,xgboost,regression,univariate,quantile_ls_0.10,cycle_2020_2024,2020-05-11,2024-04-19,5.0,0.2986111111111111,0.09930555555555555,0.19930555555555557,-0.8598870872886338,-0.3925569331833596,-0.8941610956945825,-0.8774707475567122,0.0945100764419736,1439
oos,xgboost,regression,univariate,quantile_ls_0.10,cycle_2024_end,2024-04-20,2026-04-02,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711
oos,xgboost,regression,univariate,quantile_ls_0.20,full_sample,1677-09-21,2026-04-02,5.0,0.42193571176262806,0.2027552101730837,0.21918050158954433,-0.9061733798568358,-0.18532019239982778,-0.5237402865997077,-0.9176615164801699,0.09349786426198387,4214
oos,xgboost,regression,univariate,quantile_ls_0.20,cycle_2016_2020,2016-07-09,2020-05-10,5.0,0.40878378378378377,0.40878378378378377,0.0,-0.15331337937423595,-0.042431778622613825,-0.15024047776419522,-0.5568751928052597,0.047109207708779445,1401
oos,xgboost,regression,univariate,quantile_ls_0.20,cycle_2020_2024,2020-05-11,2024-04-19,5.0,0.4861111111111111,0.18854166666666666,0.29756944444444444,-0.8807660130532973,-0.4169169926190631,-0.8061071415500174,-0.9051718447733159,0.1535788742182071,1439
oos,xgboost,regression,univariate,quantile_ls_0.20,cycle_2024_end,2024-04-20,2026-04-02,5.0,0.29493087557603687,0.0,0.29493087557603687,-0.05384484775630427,-0.02801401866448694,-0.13546159897197077,-0.22691300186343294,0.15049226441631505,711
oos,xgboost,regression,univariate,sign_band_0.0025,full_sample,1677-09-21,2026-04-02,5.0,0.4540798304486047,0.28117273048392794,0.1729070999646768,-0.7832475712136064,-0.1240409019905615,-0.3356717561997587,-0.87471430330425,0.083531086853346,4214
oos,xgboost,regression,univariate,sign_band_0.0025,cycle_2016_2020,2016-07-09,2020-05-10,5.0,0.44054054054054054,0.44054054054054054,0.0,0.23751879652619,0.05709094912568191,0.1774485918201513,-0.5568751928052597,0.05281941470378301,1401
oos,xgboost,regression,univariate,sign_band_0.0025,cycle_2020_2024,2020-05-11,2024-04-19,5.0,0.596875,0.3263888888888889,0.2704861111111111,-0.8424696432328567,-0.37423285925979366,-0.7004134574176457,-0.8747143033042502,0.17303683113273105,1439
oos,xgboost,regression,univariate,sign_band_0.0025,cycle_2024_end,2024-04-20,2026-04-02,5.0,0.15360983102918588,0.0,0.15360983102918588,0.13189713717058704,0.06566921591994013,0.4007962497145048,-0.1846678357100734,0.040787623066104076,711
oos,xgboost,regression,univariate,sign_band_0.005,full_sample,1677-09-21,2026-04-02,5.0,0.30007064641469444,0.19798657718120805,0.1020840692334864,-0.9013498522416558,-0.18177503189964406,-0.5580350304302253,-0.9141287779747138,0.04935927859515899,4214
oos,xgboost,regression,univariate,sign_band_0.005,cycle_2016_2020,2016-07-09,2020-05-10,5.0,0.39054054054054055,0.39054054054054055,0.0,-0.1702384955385311,-0.04745600159711871,-0.17100337818566466,-0.5568751928052597,0.037116345467523196,1401
oos,xgboost,regression,univariate,sign_band_0.005,cycle_2020_2024,2020-05-11,2024-04-19,5.0,0.3892361111111111,0.18854166666666666,0.20069444444444445,-0.881110238028733,-0.41734443067734606,-0.8601713281817035,-0.8907480415875603,0.10840861709520501,1439
oos,xgboost,regression,univariate,sign_band_0.005,cycle_2024_end,2024-04-20,2026-04-02,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711
oos,xgboost,regression,univariate,sign_band_0.01,full_sample,1677-09-21,2026-04-02,5.0,0.11056163899682091,0.045920169551395267,0.06464146944542565,-0.5965025782771811,-0.0756009570935553,-0.3568570166670762,-0.6141416129410735,0.04413858566682487,4214
oos,xgboost,regression,univariate,sign_band_0.01,cycle_2016_2020,2016-07-09,2020-05-10,5.0,0.10540540540540541,0.10540540540540541,0.0,-0.2915492117131011,-0.08588369958668529,-0.7951879302453972,-0.3040563802057159,0.05281941470378301,1401
oos,xgboost,regression,univariate,sign_band_0.01,cycle_2020_2024,2020-05-11,2024-04-19,5.0,0.16319444444444445,0.03611111111111111,0.12708333333333333,-0.43045102300116933,-0.13305637639764256,-0.3839290156573198,-0.5665252769443105,0.0778318276580959,1439
oos,xgboost,regression,univariate,sign_band_0.01,cycle_2024_end,2024-04-20,2026-04-02,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711
