prediction_scope,model,task,variant,strategy,cost_bps,exposure_rate,long_rate,short_rate,cumulative_return,annualised_return,sharpe_ratio,max_drawdown,turnover,n_days
oos,lgbm,regression,ta,quantile_long_only_0.20,5.0,0.2001059696220417,0.2001059696220417,0.0,5.3080701337047875,0.1729618031748894,0.7552116642401444,-0.2778197445539866,0.11817750355956336,4214
oos,lgbm,regression,ta,long_only_sign,5.0,0.7211232779936418,0.7211232779936418,0.0,5.281810342471759,0.17253805871619665,0.40558670460512036,-0.6940224805604756,0.12956810631229235,4214
oos,lgbm,regression,ta,long_only_band_0.0025,5.0,0.234369480748852,0.234369480748852,0.0,3.7911910027073388,0.1453476293974565,0.573800360076405,-0.38755767499893595,0.12434741338395823,4214
oos,lgbm,regression,ta,full_exposure_sign,5.0,1.0,0.7211232779936418,0.27887672200635816,3.2304004771557935,0.1330646350112188,0.25259577414701206,-0.7011610048721205,0.2586616041765543,4214
oos,lgbm,regression,ta,sign_band_0.0025,5.0,0.38466972801130345,0.234369480748852,0.15030024726245142,2.506352486832205,0.11479043313113935,0.31131474969898915,-0.5065419046013241,0.21737066919791173,4214
oos,lgbm,regression,ta,quantile_ls_0.20,5.0,0.4085128929706817,0.2001059696220417,0.20840692334864006,1.7273645289665827,0.0907930198580904,0.24895911328111128,-0.46005170721248684,0.24110109159943047,4214
oos,lgbm,regression,ta,sign_band_0.005,5.0,0.15736488873189686,0.09660897209466619,0.06075591663723066,1.382594438319305,0.07809886608258987,0.29957796376414053,-0.4801898850467678,0.12434741338395823,4214
oos,lgbm,regression,ta,quantile_long_only_0.10,5.0,0.10120098904980572,0.10120098904980572,0.0,1.2040321227559967,0.07084885755147807,0.38668688614323743,-0.43769485383411105,0.07831039392501186,4214
oos,lgbm,regression,ta,long_only_band_0.005,5.0,0.09660897209466619,0.09660897209466619,0.0,1.0950328055873673,0.06615482858941224,0.37161796203759095,-0.3665771799282493,0.07688656858092074,4214
oos,lgbm,regression,ta,long_only_band_0.01,5.0,0.023843164959378313,0.023843164959378313,0.0,0.7655649157766531,0.05047104967364313,0.4834081291819126,-0.17445283039276582,0.021831988609397248,4214
oos,lgbm,regression,ta,sign_band_0.01,5.0,0.04821617802896503,0.023843164959378313,0.024373013069586717,0.7631629484813021,0.05034718832574914,0.3758186576962223,-0.26939108102119,0.04271476032273375,4214
oos,lgbm,regression,ta,quantile_ls_0.10,5.0,0.21264570823030732,0.10120098904980572,0.11144471918050158,0.5776200354308547,0.040279847373499766,0.13119564575287196,-0.554413979360505,0.15424774560987187,4214
oos,lgbm,regression,ta,quantile_long_only_0.05,5.0,0.05015895443306252,0.05015895443306252,0.0,0.1122758102232615,0.009259260905390754,0.06785066660038229,-0.37655451024286296,0.04081632653061224,4214
oos,lgbm,regression,ta,quantile_ls_0.05,5.0,0.10031790886612504,0.05015895443306252,0.05015895443306252,-0.17084115250426057,-0.01609600713499304,-0.08631976893871172,-0.601960913068512,0.07783578547698149,4214
