prediction_scope,model,task,variant,strategy,prediction_start,cost_bps,exposure_rate,long_rate,short_rate,cumulative_return,annualised_return,sharpe_ratio,max_drawdown,turnover,n_days
oos,rf,classification,boruta_onchain,sign_band_0.005,2018-03-17,5.0,0.915400918403391,0.6245143058989756,0.2908866125044154,40.34643182512514,0.38041434722785294,0.7561050977579902,-0.6274670971871302,0.5068818224964404,4214
oos,rf,classification,boruta_onchain,sign_band_0.0025,2018-03-17,5.0,0.9565524549629106,0.6465913104909926,0.309961144471918,29.292983334989792,0.3437175348190791,0.668633637334943,-0.699299302120319,0.5068818224964404,4214
oos,rf,classification,boruta_onchain,full_exposure_sign,2018-03-17,5.0,1.0,0.6716707877075239,0.32832921229247614,23.46798739540033,0.31909138465474274,0.6086609812422568,-0.6808851365476185,0.50640721404841,4214
oos,rf,classification,boruta_onchain,quantile_ls_0.20,2018-03-17,5.0,0.4002119392440834,0.2001059696220417,0.2001059696220417,20.465044196553123,0.30421543631697,0.8484914583850183,-0.4352600841339732,0.35738016136687234,4214
oos,rf,classification,boruta_onchain,long_only_band_0.005,2018-03-17,5.0,0.6245143058989756,0.6245143058989756,0.0,17.547703878565997,0.2878173533418198,0.672623519191483,-0.5984546408634401,0.26578073089701,4214
oos,rf,classification,boruta_onchain,long_only_sign,2018-03-17,5.0,0.6716707877075239,0.6716707877075239,0.0,14.107520876794933,0.2651355157753079,0.5979753600742005,-0.6877672143890614,0.2534409112482202,4214
oos,rf,classification,boruta_onchain,long_only_band_0.0025,2018-03-17,5.0,0.6465913104909926,0.6465913104909926,0.0,12.813527789248232,0.25536111259536876,0.5876122229134476,-0.6738216333229151,0.25961082107261507,4214
oos,rf,classification,boruta_onchain,sign_band_0.01,2018-03-17,5.0,0.8285058283292123,0.5805369127516778,0.24796891557753445,12.644373468533445,0.25402209424125277,0.5194224007608461,-0.6751015966193408,0.48884670147128617,4214
oos,rf,classification,boruta_onchain,quantile_long_only_0.20,2018-03-17,5.0,0.2001059696220417,0.2001059696220417,0.0,10.84019041457122,0.23871124703677205,0.8934669175913639,-0.4120549083264179,0.1646891314665401,4214
oos,rf,classification,boruta_onchain,long_only_band_0.01,2018-03-17,5.0,0.5805369127516778,0.5805369127516778,0.0,8.386868085302506,0.2140481034275452,0.5138641159382242,-0.6885184346892762,0.26957759848125296,4214
oos,rf,classification,boruta_onchain,quantile_ls_0.10,2018-03-17,5.0,0.20028258565877782,0.10014129282938891,0.10014129282938891,8.014331237727044,0.20979716093028333,0.8659067945392248,-0.39518083098404666,0.2097769340294257,4214
oos,rf,classification,boruta_onchain,quantile_ls_0.05,2018-03-17,5.0,0.10031790886612504,0.05015895443306252,0.05015895443306252,5.841137168944489,0.1812328266441472,1.0255371502509927,-0.2126306670950749,0.11058376839107736,4214
oos,rf,classification,boruta_onchain,quantile_long_only_0.05,2018-03-17,5.0,0.05015895443306252,0.05015895443306252,0.0,4.176837924182931,0.15305346836161782,1.0450031653942429,-0.16059894703754435,0.04935927859515899,4214
oos,rf,classification,boruta_onchain,quantile_long_only_0.10,2018-03-17,5.0,0.10014129282938891,0.10014129282938891,0.0,2.726148204095912,0.1206765663366578,0.6038262396496445,-0.5220098871998109,0.09349786426198387,4214
