prediction_scope,model,task,variant,strategy,period,period_start,period_end,prediction_start,effective_strategy_start,cost_bps,exposure_rate,long_rate,short_rate,cumulative_return,annualised_return,sharpe_ratio,max_drawdown,turnover,n_days
oos,xgboost,regression,boruta_onchain,quantile_ls_0.10,cycle_2016_2020,2016-07-09,2020-05-10,2018-03-17,2018-03-17,5.0,0.2608108108108108,0.10945945945945947,0.15135135135135136,3.9521961256951057,0.5171007586397662,1.4474592490194371,-0.31418748116672773,0.21341898643825838,1401
oos,xgboost,regression,boruta_onchain,quantile_ls_0.10,cycle_2020_2024,2020-05-11,2024-04-19,2018-03-17,2020-05-11,5.0,0.2263888888888889,0.13020833333333334,0.09618055555555556,0.9731705774240518,0.18814112029539198,0.568163394548011,-0.5636695296468623,0.30020847810979845,1439
oos,xgboost,regression,boruta_onchain,quantile_ls_0.10,cycle_2024_end,2024-04-20,2026-04-02,2018-03-17,2024-04-20,5.0,0.07373271889400922,0.02304147465437788,0.05069124423963134,-0.05716899488271421,-0.029768597525877794,-0.2281998050666952,-0.17782189008642005,0.11392405063291139,711
oos,xgboost,regression,boruta_onchain,quantile_ls_0.20,full_sample,1677-09-21,2026-04-02,2018-03-17,2018-03-17,5.0,0.4002119392440834,0.2001059696220417,0.2001059696220417,1.0659921170968496,0.06486657982136146,0.17910176792282928,-0.7922588563767202,0.3407688656858092,4214
oos,xgboost,regression,boruta_onchain,quantile_ls_0.20,cycle_2016_2020,2016-07-09,2020-05-10,2018-03-17,2018-03-17,5.0,0.4452702702702703,0.19527027027027027,0.25,2.1233482226749563,0.3454345046675955,0.840674361459702,-0.3727013028152527,0.3233404710920771,1401
oos,xgboost,regression,boruta_onchain,quantile_ls_0.20,cycle_2020_2024,2020-05-11,2024-04-19,2018-03-17,2020-05-11,5.0,0.44305555555555554,0.24375,0.19930555555555557,0.06919527057182995,0.017115489026598762,0.03935999758657436,-0.7922588563767221,0.5211952744961779,1439
oos,xgboost,regression,boruta_onchain,quantile_ls_0.20,cycle_2024_end,2024-04-20,2026-04-02,2018-03-17,2024-04-20,5.0,0.2542242703533026,0.10906298003072197,0.14516129032258066,-0.3916583667977933,-0.22519990538120327,-0.9065732926328831,-0.5082239664722191,0.32489451476793246,711
oos,xgboost,regression,boruta_onchain,sign_band_0.0025,full_sample,1677-09-21,2026-04-02,2018-03-17,2018-03-17,5.0,0.5044154009184034,0.29265277287177677,0.21176262804662663,0.7992685993652917,0.052192994300961804,0.13112505416997697,-0.8507174428367085,0.3996203132415757,4214
oos,xgboost,regression,boruta_onchain,sign_band_0.0025,cycle_2016_2020,2016-07-09,2020-05-10,2018-03-17,2018-03-17,5.0,0.5405405405405406,0.2777027027027027,0.2628378378378378,2.8369132118468463,0.4195273666973729,0.9384763823469158,-0.37859685301590784,0.3761598857958601,1401
oos,xgboost,regression,boruta_onchain,sign_band_0.0025,cycle_2020_2024,2020-05-11,2024-04-19,2018-03-17,2020-05-11,5.0,0.5440972222222222,0.3347222222222222,0.209375,-0.1888517493157651,-0.05170508167767751,-0.10906483575730297,-0.850717442836708,0.5865184155663655,1439
oos,xgboost,regression,boruta_onchain,sign_band_0.0025,cycle_2024_end,2024-04-20,2026-04-02,2018-03-17,2024-04-20,5.0,0.37557603686635943,0.21658986175115208,0.15898617511520738,-0.43152665788937716,-0.25169676956905473,-0.839613245179456,-0.5349540108927816,0.43741209563994377,711
oos,xgboost,regression,boruta_onchain,sign_band_0.005,full_sample,1677-09-21,2026-04-02,2018-03-17,2018-03-17,5.0,0.22907099964676791,0.15224302366654893,0.07682797598021901,7.71493633450655,0.20626288345396127,0.6932167138134091,-0.6262383455291591,0.2059800664451827,4214
oos,xgboost,regression,boruta_onchain,sign_band_0.005,cycle_2016_2020,2016-07-09,2020-05-10,2018-03-17,2018-03-17,5.0,0.2716216216216216,0.1527027027027027,0.11891891891891893,3.618314082139646,0.4897612619760543,1.3373453630058854,-0.28409870841964446,0.22483940042826553,1401
oos,xgboost,regression,boruta_onchain,sign_band_0.005,cycle_2020_2024,2020-05-11,2024-04-19,2018-03-17,2020-05-11,5.0,0.2638888888888889,0.190625,0.07326388888888889,1.0257548464483057,0.1960938658200826,0.5698363563599133,-0.6262383455291499,0.3113273106323836,1439
oos,xgboost,regression,boruta_onchain,sign_band_0.005,cycle_2024_end,2024-04-20,2026-04-02,2018-03-17,2024-04-20,5.0,0.10368663594470046,0.06682027649769585,0.03686635944700461,-0.0840111610504034,-0.04404843601827835,-0.30830569096782434,-0.1989799003834917,0.14486638537271448,711
oos,xgboost,regression,boruta_onchain,sign_band_0.01,full_sample,1677-09-21,2026-04-02,2018-03-17,2018-03-17,5.0,0.066407629812787,0.04786294595549276,0.018544683857294242,1.5369729010161475,0.08397742256241192,0.4000569021297271,-0.3157104087818435,0.07403891789273849,4214
oos,xgboost,regression,boruta_onchain,sign_band_0.01,cycle_2016_2020,2016-07-09,2020-05-10,2018-03-17,2018-03-17,5.0,0.08243243243243244,0.062162162162162166,0.02027027027027027,1.2935897416211786,0.24143651126414745,0.8585196773179737,-0.20718904284727133,0.0728051391862955,1401
oos,xgboost,regression,boruta_onchain,sign_band_0.01,cycle_2020_2024,2020-05-11,2024-04-19,2018-03-17,2020-05-11,5.0,0.08576388888888889,0.06180555555555556,0.023958333333333335,0.0841153979186593,0.020697019372116987,0.09132634432600731,-0.31571040878184503,0.14037526059763725,1439
oos,xgboost,regression,boruta_onchain,sign_band_0.01,cycle_2024_end,2024-04-20,2026-04-02,2018-03-17,2024-04-20,5.0,0.005376344086021506,0.0007680491551459293,0.004608294930875576,0.020292226762816057,0.010366322944976858,0.2823552064895669,-0.020182491575592855,0.011251758087201125,711
