prediction_scope,model,task,variant,strategy,prediction_start,cost_bps,exposure_rate,long_rate,short_rate,cumulative_return,annualised_return,sharpe_ratio,max_drawdown,turnover,n_days
oos,rf,regression,onchain,long_only_sign,2018-03-17,5.0,0.46255740021193925,0.46255740021193925,0.0,1.2002724081601,0.07069051339560106,0.21700470069493735,-0.6807227076158405,0.18462268628381584,4214
oos,rf,regression,onchain,long_only_band_0.0025,2018-03-17,5.0,0.29494878134934654,0.29494878134934654,0.0,0.6583228523309754,0.044784850570857904,0.1681135261066544,-0.7125087430677217,0.14902705268153774,4214
oos,rf,regression,onchain,quantile_long_only_0.20,2018-03-17,5.0,0.2001059696220417,0.2001059696220417,0.0,0.46190163881434554,0.03343831150819376,0.14906469670351827,-0.627607744201861,0.1134314190792596,4214
oos,rf,regression,onchain,quantile_ls_0.05,2018-03-17,5.0,0.10031790886612504,0.05015895443306252,0.05015895443306252,0.4252178577539285,0.031166000909701674,0.17049584520128958,-0.48850782456695735,0.04841006169909824,4214
oos,rf,regression,onchain,quantile_long_only_0.05,2018-03-17,5.0,0.05015895443306252,0.05015895443306252,0.0,0.32845189018348253,0.024905273312341825,0.33517685213238213,-0.18269212923534534,0.024679639297579496,4214
oos,rf,regression,onchain,quantile_long_only_0.10,2018-03-17,5.0,0.10014129282938891,0.10014129282938891,0.0,0.13448366470059137,0.010988946316923487,0.07391798600453964,-0.3685275577666026,0.05505457997152349,4214
oos,rf,regression,onchain,long_only_band_0.01,2018-03-17,5.0,0.13263864358883787,0.13263864358883787,0.0,0.05586926278563764,0.004719930787507209,0.026762675888726665,-0.3759836130727824,0.06929283341243474,4214
oos,rf,regression,onchain,long_only_band_0.005,2018-03-17,5.0,0.21299894030377958,0.21299894030377958,0.0,0.054670724941059845,0.004621095916914175,0.02008273490847204,-0.7256305378863355,0.11960132890365449,4214
oos,rf,regression,onchain,quantile_ls_0.10,2018-03-17,5.0,0.20028258565877782,0.10014129282938891,0.10014129282938891,-0.4071399913179006,-0.04427264979009693,-0.17620313536452234,-0.7190643815758293,0.10536307546274323,4214
oos,rf,regression,onchain,quantile_ls_0.20,2018-03-17,5.0,0.4002119392440834,0.2001059696220417,0.2001059696220417,-0.4096215690934305,-0.04461981780837376,-0.11386558779088654,-0.9324147041016475,0.19364024679639297,4214
oos,rf,regression,onchain,full_exposure_sign,2018-03-17,5.0,1.0,0.46255740021193925,0.5374425997880607,-0.4815218571892437,-0.05530616545041467,-0.10506803443811273,-0.928946722353095,0.3692453725676317,4214
oos,rf,regression,onchain,sign_band_0.0025,2018-03-17,5.0,0.6229247615683504,0.29494878134934654,0.32797598021900387,-0.606554806961442,-0.07761872746459053,-0.17328163486369658,-0.9500076142982692,0.2861888941623161,4214
oos,rf,regression,onchain,sign_band_0.01,2018-03-17,5.0,0.3412221829742141,0.13263864358883787,0.2085835393853762,-0.6399667225003929,-0.08468167764730206,-0.22917164706288312,-0.8657160884491215,0.15472235405790222,4214
oos,rf,regression,onchain,sign_band_0.005,2018-03-17,5.0,0.4712115860120099,0.21299894030377958,0.2582126457082303,-0.7068080527458744,-0.10081962707896042,-0.2450274504484688,-0.9574563200415103,0.2292358803986711,4214
