prediction_scope,model,task,variant,strategy,cost_bps,exposure_rate,long_rate,short_rate,cumulative_return,annualised_return,sharpe_ratio,max_drawdown,turnover,n_days
oos,rf,regression,boruta_ta,long_only_sign,5.0,0.41504768632991873,0.41504768632991873,0.0,1.9092213378854264,0.09690876701524331,0.2982078312750027,-0.7061700174931025,0.09634551495016612,4214
oos,rf,regression,boruta_ta,quantile_ls_0.05,5.0,0.10031790886612504,0.05015895443306252,0.05015895443306252,0.5384334150746626,0.03801592608900051,0.1845427564697944,-0.3817318445245801,0.04983388704318937,4214
oos,rf,regression,boruta_ta,long_only_band_0.01,5.0,0.013246202755210172,0.013246202755210172,0.0,0.48444932739097957,0.03480927794962785,0.342411244888573,-0.17401928485000787,0.010915994304698624,4214
oos,rf,regression,boruta_ta,quantile_long_only_0.05,5.0,0.05015895443306252,0.05015895443306252,0.0,0.34780402422290635,0.026189947186077145,0.18629928059540452,-0.23840138031046487,0.037019458946369245,4214
oos,rf,regression,boruta_ta,long_only_band_0.005,5.0,0.08442246555987283,0.08442246555987283,0.0,-0.008148108656972797,-0.0007083968950042374,-0.004278335710269865,-0.42366686373812057,0.05505457997152349,4214
oos,rf,regression,boruta_ta,long_only_band_0.0025,5.0,0.21052631578947367,0.21052631578947367,0.0,-0.037957557409835085,-0.00334614500134911,-0.013720217791193623,-0.5870240803943639,0.07878500237304224,4214
oos,rf,regression,boruta_ta,quantile_long_only_0.10,5.0,0.10014129282938891,0.10014129282938891,0.0,-0.03826501879757238,-0.0033737382243441694,-0.01915096309903188,-0.40541251424260855,0.0664451827242525,4214
oos,rf,regression,boruta_ta,full_exposure_sign,5.0,1.0,0.41504768632991873,0.5849523136700813,-0.09357666803914821,-0.008473817697492003,-0.01608959741088488,-0.9076083491968026,0.19269102990033224,4214
oos,rf,regression,boruta_ta,quantile_long_only_0.20,5.0,0.2001059696220417,0.2001059696220417,0.0,-0.17039767370908043,-0.016050437020793673,-0.0671818171609632,-0.5541786245223441,0.08020882771713336,4214
oos,rf,regression,boruta_ta,sign_band_0.01,5.0,0.11374072765807135,0.013246202755210172,0.10049452490286118,-0.5945194533213647,-0.07520831732167232,-0.3062841643018222,-0.7698303728106803,0.03464641670621737,4214
oos,rf,regression,boruta_ta,quantile_ls_0.10,5.0,0.20028258565877782,0.10014129282938891,0.10014129282938891,-0.7235580249934566,-0.10538958968302192,-0.3706738768683509,-0.8124520832113263,0.08922638822971049,4214
oos,rf,regression,boruta_ta,sign_band_0.005,5.0,0.2661603673613564,0.08442246555987283,0.18173790180148358,-0.7334573386716864,-0.10821084405473069,-0.3409940123452641,-0.8501655720659129,0.1115329852871381,4214
oos,rf,regression,boruta_ta,sign_band_0.0025,5.0,0.5736488873189686,0.21052631578947367,0.3631225715294949,-0.7698549493153135,-0.11948023829688892,-0.27575734665299617,-0.8894254954912646,0.16801139060275272,4214
oos,rf,regression,boruta_ta,quantile_ls_0.20,5.0,0.4003885552808195,0.2001059696220417,0.20028258565877782,-0.7748774222755699,-0.12116144438836574,-0.33061647895564883,-0.8434838654535438,0.13716184148077837,4214
