prediction_scope,model,task,variant,strategy,cost_bps,exposure_rate,long_rate,short_rate,cumulative_return,annualised_return,sharpe_ratio,max_drawdown,turnover,n_days
oos,lgbm,classification,boruta_ta,sign_band_0.005,5.0,0.9489579653832568,0.782585658777817,0.16637230660543978,24.57564421027877,0.32415969922027266,0.6282358639667809,-0.6958276472915347,0.3127669672520171,4214
oos,lgbm,classification,boruta_ta,sign_band_0.0025,5.0,0.9770399152243023,0.7983044860473331,0.17873542917696927,15.158871653630197,0.2725292695615231,0.5228700971655885,-0.7627645058700364,0.3141907925961082,4214
oos,lgbm,classification,boruta_ta,full_exposure_sign,5.0,1.0,0.8096079123984458,0.1903920876015542,12.859198106212558,0.2557200688807555,0.4866451267558433,-0.7633950053732598,0.31751305173232086,4214
oos,lgbm,classification,boruta_ta,long_only_band_0.005,5.0,0.782585658777817,0.782585658777817,0.0,11.163791906404118,0.24160765135846352,0.5250969117624599,-0.7282598353008156,0.16943521594684385,4214
oos,lgbm,classification,boruta_ta,long_only_sign,5.0,0.8096079123984458,0.8096079123984458,0.0,10.370069788737235,0.23437189082820642,0.5053182135954202,-0.7391811803407671,0.1589938300901756,4214
oos,lgbm,classification,boruta_ta,sign_band_0.01,5.0,0.9000353232073472,0.7523843164959378,0.1476510067114094,10.353662687666207,0.23421750783623874,0.4805058330035911,-0.73294473903905,0.31324157570004746,4214
oos,lgbm,classification,boruta_ta,long_only_band_0.01,5.0,0.7523843164959378,0.7523843164959378,0.0,9.003744415624125,0.22075953311729157,0.48696686401170663,-0.764452245195172,0.18035121025154247,4214
oos,lgbm,classification,boruta_ta,long_only_band_0.0025,5.0,0.7983044860473331,0.7983044860473331,0.0,8.853281430963897,0.21915814269245293,0.4732320958304309,-0.7623114405328391,0.1646891314665401,4214
oos,lgbm,classification,boruta_ta,quantile_long_only_0.05,5.0,0.05015895443306252,0.05015895443306252,0.0,0.32858216952003794,0.02491397878424162,0.1834818822610816,-0.2869121437327416,0.053156146179401995,4214
oos,lgbm,classification,boruta_ta,quantile_long_only_0.10,5.0,0.10014129282938891,0.10014129282938891,0.0,0.15839755548140788,0.012817263627644904,0.07087066735996018,-0.36751414918372693,0.08875177978168011,4214
oos,lgbm,classification,boruta_ta,quantile_ls_0.20,5.0,0.40162486753797244,0.20134228187919462,0.20028258565877782,0.07054062540804407,0.005921540077253429,0.017153631866368924,-0.7390826661861503,0.31893687707641194,4214
oos,lgbm,classification,boruta_ta,quantile_ls_0.05,5.0,0.10031790886612504,0.05015895443306252,0.05015895443306252,0.0026384727041119937,0.0002282591479190188,0.0013133409563390287,-0.4904784342553831,0.10536307546274323,4214
oos,lgbm,classification,boruta_ta,quantile_long_only_0.20,5.0,0.20134228187919462,0.20134228187919462,0.0,-0.06890631741744024,-0.006164903819563694,-0.02570666578200544,-0.4745664340542562,0.1551969625059326,4214
oos,lgbm,classification,boruta_ta,quantile_ls_0.10,5.0,0.20028258565877782,0.10014129282938891,0.10014129282938891,-0.13998749950136702,-0.012977479534464043,-0.05628352719073206,-0.6831862486133256,0.18509729473184622,4214
