prediction_scope,model,task,variant,strategy,period,period_start,period_end,cost_bps,exposure_rate,long_rate,short_rate,cumulative_return,annualised_return,sharpe_ratio,max_drawdown,turnover,n_days
oos,lgbm,regression,boruta_ta,full_exposure_sign,full_sample,1677-09-21,2026-04-02,5.0,1.0,0.7970681737901801,0.20293182620981984,-0.5189825257664995,-0.061422732718526496,-0.11665504279149189,-0.938100832249125,0.22116753678215473,4214
oos,lgbm,regression,boruta_ta,full_exposure_sign,cycle_2016_2020,2016-07-09,2020-05-10,5.0,1.0,0.7601351351351351,0.23986486486486486,1.4710369967624723,0.26577385504072515,0.4700319821374954,-0.806349699024807,0.21770164168451106,1401
oos,lgbm,regression,boruta_ta,full_exposure_sign,cycle_2020_2024,2020-05-11,2024-04-19,5.0,1.0,0.7795138888888888,0.2204861111111111,-0.7543036256339879,-0.2995524220197524,-0.47875981802041107,-0.9367942627272545,0.27936066712995133,1439
oos,lgbm,regression,boruta_ta,full_exposure_sign,cycle_2024_end,2024-04-20,2026-04-02,5.0,1.0,0.8778801843317973,0.12211981566820276,-0.23472042349889244,-0.12831870151006963,-0.27329697883640064,-0.4706414678851962,0.3136427566807314,711
oos,lgbm,regression,boruta_ta,long_only_band_0.0025,full_sample,1677-09-21,2026-04-02,5.0,0.18809607912398446,0.18809607912398446,0.0,-0.3216523170072394,-0.033056564505118735,-0.14068328114626755,-0.6403503212575092,0.09065021357380161,4214
oos,lgbm,regression,boruta_ta,long_only_band_0.0025,cycle_2016_2020,2016-07-09,2020-05-10,5.0,0.3810810810810811,0.3810810810810811,0.0,0.08517399599941666,0.021524033789678043,0.06819064389571014,-0.6403503212575092,0.09707351891506068,1401
oos,lgbm,regression,boruta_ta,long_only_band_0.0025,cycle_2020_2024,2020-05-11,2024-04-19,5.0,0.17291666666666666,0.17291666666666666,0.0,-0.3972086700254467,-0.12049215454660556,-0.47447410994016526,-0.5823704509443243,0.16817234190410008,1439
oos,lgbm,regression,boruta_ta,long_only_band_0.0025,cycle_2024_end,2024-04-20,2026-04-02,5.0,0.002304147465437788,0.002304147465437788,0.0,0.03701722594500456,0.018835124512592838,0.872230532442611,-0.0004998750208307966,0.005625879043600563,711
oos,lgbm,regression,boruta_ta,long_only_band_0.005,full_sample,1677-09-21,2026-04-02,5.0,0.01130342635111268,0.01130342635111268,0.0,-0.3479285722454123,-0.036359636523069616,-0.4968674817716924,-0.3904368889071091,0.012339819648789748,4214
oos,lgbm,regression,boruta_ta,long_only_band_0.005,cycle_2016_2020,2016-07-09,2020-05-10,5.0,0.010810810810810811,0.010810810810810811,0.0,-0.17498696178382278,-0.04887918492373422,-0.7503853883924246,-0.1860365262936495,0.01284796573875803,1401
oos,lgbm,regression,boruta_ta,long_only_band_0.005,cycle_2020_2024,2020-05-11,2024-04-19,5.0,0.016666666666666666,0.016666666666666666,0.0,-0.2096228816401735,-0.05792419098253665,-0.538918501567528,-0.28589275449152873,0.0236275191104934,1439
oos,lgbm,regression,boruta_ta,long_only_band_0.005,cycle_2024_end,2024-04-20,2026-04-02,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711
oos,lgbm,regression,boruta_ta,long_only_band_0.01,full_sample,1677-09-21,2026-04-02,5.0,0.0021193924408336277,0.0021193924408336277,0.0,-0.07072142626587374,-0.006332864998558008,-0.6527816470426262,-0.07215541588952967,0.0023730422401518746,4214
oos,lgbm,regression,boruta_ta,long_only_band_0.01,cycle_2016_2020,2016-07-09,2020-05-10,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1401
oos,lgbm,regression,boruta_ta,long_only_band_0.01,cycle_2020_2024,2020-05-11,2024-04-19,5.0,0.004166666666666667,0.004166666666666667,0.0,-0.07072142626587374,-0.01843228470926439,-1.111279378419804,-0.07215541588952967,0.006949270326615705,1439
