prediction_scope,model,task,variant,strategy,prediction_start,cost_bps,exposure_rate,long_rate,short_rate,cumulative_return,annualised_return,sharpe_ratio,max_drawdown,turnover,n_days
oos,lstm,regression,boruta_onchain,sign_band_0.0025,2018-03-17,5.0,0.6148004238784882,0.3472271282232427,0.2675732956552455,22.970444999311646,0.31674622638708705,0.716948278815071,-0.5891434137186844,0.3939250118652112,4214
oos,lstm,regression,boruta_onchain,quantile_ls_0.20,2018-03-17,5.0,0.4002119392440834,0.2001059696220417,0.2001059696220417,15.54925114156006,0.2751631567390549,0.7329970929721467,-0.5798823745719409,0.3065970574276222,4214
oos,lstm,regression,boruta_onchain,full_exposure_sign,2018-03-17,5.0,1.0,0.549452490286118,0.450547509713882,15.129445117555385,0.27232838078017774,0.5180699148208218,-0.7740417219260113,0.4608448030374941,4214
oos,lstm,regression,boruta_onchain,sign_band_0.005,2018-03-17,5.0,0.3588837866478276,0.21034969975273754,0.14853408689509007,12.04609938870589,0.2491613012247622,0.6848955563117692,-0.5762427323914708,0.28191741813004273,4214
oos,lstm,regression,boruta_onchain,long_only_sign,2018-03-17,5.0,0.549452490286118,0.549452490286118,0.0,11.278295663474225,0.24261568160634495,0.627767567560815,-0.6843849125156406,0.23018509729473186,4214
oos,lstm,regression,boruta_onchain,quantile_long_only_0.20,2018-03-17,5.0,0.2001059696220417,0.2001059696220417,0.0,6.911724531592099,0.19620246249221496,0.757850549389719,-0.48026161624212155,0.15472235405790222,4214
oos,lstm,regression,boruta_onchain,long_only_band_0.005,2018-03-17,5.0,0.21034969975273754,0.21034969975273754,0.0,5.804247201761812,0.18067974951847976,0.6840549981409236,-0.48026161624212177,0.1589938300901756,4214
oos,lstm,regression,boruta_onchain,long_only_band_0.0025,2018-03-17,5.0,0.3472271282232427,0.3472271282232427,0.0,5.46742460263584,0.1754992126924113,0.535705022753909,-0.6515739026222872,0.20930232558139536,4214
oos,lstm,regression,boruta_onchain,quantile_ls_0.10,2018-03-17,5.0,0.20028258565877782,0.10014129282938891,0.10014129282938891,5.414692328588882,0.17466593762730875,0.5916721088638462,-0.5130339579083689,0.1760797342192691,4214
oos,lstm,regression,boruta_onchain,quantile_long_only_0.10,2018-03-17,5.0,0.10014129282938891,0.10014129282938891,0.0,3.0693447252785013,0.12926169762951467,0.6971977191570797,-0.3134045634485247,0.08685334598955861,4214
oos,lstm,regression,boruta_onchain,sign_band_0.01,2018-03-17,5.0,0.10049452490286118,0.06110914871070293,0.03938537619215825,1.6289614619235384,0.08732668741894223,0.48271691910263315,-0.3116264978186971,0.09966777408637874,4214
oos,lstm,regression,boruta_onchain,long_only_band_0.01,2018-03-17,5.0,0.06110914871070293,0.06110914871070293,0.0,1.44227675299939,0.08041164660790079,0.5896029213770321,-0.2333317491829195,0.05837683910773612,4214
oos,lstm,regression,boruta_onchain,quantile_long_only_0.05,2018-03-17,5.0,0.05015895443306252,0.05015895443306252,0.0,1.0336017663850603,0.0634100807946234,0.493681278528279,-0.25816045223977707,0.04888467014712862,4214
oos,lstm,regression,boruta_onchain,quantile_ls_0.05,2018-03-17,5.0,0.10031790886612504,0.05015895443306252,0.05015895443306252,0.36456282444195875,0.027288924058909148,0.1459332379073599,-0.33960091976599416,0.09871855719031798,4214
