prediction_scope,model,task,variant,strategy,cost_bps,exposure_rate,long_rate,short_rate,cumulative_return,annualised_return,sharpe_ratio,max_drawdown,turnover,n_days
oos,rf,classification,boruta_ta,long_only_band_0.01,5.0,0.4032144118685977,0.4032144118685977,0.0,8.625353320202246,0.21668922020849468,0.6637752236658825,-0.6475190157503635,0.2349311817750356,4214
oos,rf,classification,boruta_ta,long_only_sign,5.0,0.4425997880607559,0.4425997880607559,0.0,4.622508545550211,0.16133089282465263,0.4738578507690664,-0.6865646199565781,0.2368296155671571,4214
oos,rf,classification,boruta_ta,long_only_band_0.0025,5.0,0.43429883433415756,0.43429883433415756,0.0,4.3354500862981755,0.15607145775615372,0.46022527932912366,-0.6886719020071687,0.23825344091124823,4214
oos,rf,classification,boruta_ta,long_only_band_0.005,5.0,0.424408336276934,0.424408336276934,0.0,3.7565205641284525,0.14462736655107467,0.43271253855745634,-0.6692530209971179,0.23967726625533933,4214
oos,rf,classification,boruta_ta,sign_band_0.01,5.0,0.9208760155422112,0.4032144118685977,0.5176616036736136,2.88900152082226,0.124836609385379,0.24642793447723765,-0.8389808426646395,0.4708115804461319,4214
oos,rf,classification,boruta_ta,full_exposure_sign,5.0,1.0,0.4425997880607559,0.557400211939244,2.3856167594056146,0.11141212248335863,0.21204611549095187,-0.7967586502765903,0.4736592311343142,4214
oos,rf,classification,boruta_ta,quantile_ls_0.05,5.0,0.10031790886612504,0.05015895443306252,0.05015895443306252,2.2469373775933486,0.10739318317279989,0.6416593814126309,-0.43826737493698165,0.10868533459895587,4214
oos,rf,classification,boruta_ta,quantile_long_only_0.10,5.0,0.10014129282938891,0.10014129282938891,0.0,2.0456641918636485,0.10127206199377081,0.5826721024850693,-0.38407261564664463,0.08780256288561937,4214
oos,rf,classification,boruta_ta,quantile_long_only_0.20,5.0,0.2001059696220417,0.2001059696220417,0.0,2.0046945254496933,0.09998097295865738,0.4105269526813799,-0.534366118787552,0.1461794019933555,4214
oos,rf,classification,boruta_ta,sign_band_0.0025,5.0,0.9819851642529142,0.43429883433415756,0.5476863299187567,1.782062989441176,0.09267072376506724,0.1778277987786332,-0.8122717491273111,0.4736592311343142,4214
oos,rf,classification,boruta_ta,quantile_ls_0.10,5.0,0.20028258565877782,0.10014129282938891,0.10014129282938891,1.6597755410652666,0.08842470603566999,0.3774504578935276,-0.4873951465921038,0.18462268628381584,4214
oos,rf,classification,boruta_ta,quantile_long_only_0.05,5.0,0.05015895443306252,0.05015895443306252,0.0,1.4017754699812226,0.0788478754969022,0.6533848742008624,-0.13945853414706227,0.04983388704318937,4214
oos,rf,classification,boruta_ta,sign_band_0.005,5.0,0.9618509360649947,0.424408336276934,0.5374425997880607,0.9548177281717316,0.05977695808881789,0.11579626014360994,-0.8449263905223318,0.4755576649264357,4214
oos,rf,classification,boruta_ta,quantile_ls_0.20,5.0,0.4002119392440834,0.2001059696220417,0.2001059696220417,0.9461079504781615,0.059367132632493824,0.1656247067061578,-0.7325844936363084,0.31134314190792595,4214
