prediction_scope,model,task,variant,strategy,cost_bps,exposure_rate,long_rate,short_rate,cumulative_return,annualised_return,sharpe_ratio,max_drawdown,turnover,n_days
oos,lgbm,classification,all,long_only_sign,5.0,0.8311550688802544,0.8311550688802544,0.0,2.0200274231576185,0.10046603513171548,0.20506990124309696,-0.8416112532465698,0.15567157095396297,4214
oos,lgbm,classification,all,long_only_band_0.0025,5.0,0.8187919463087249,0.8187919463087249,0.0,1.6343427739054088,0.0875192875974089,0.17961360153654768,-0.8606294860862739,0.16326530612244897,4214
oos,lgbm,classification,all,long_only_band_0.005,5.0,0.8041328152596255,0.8041328152596255,0.0,1.3028279542750747,0.07492374514054068,0.15531574823554795,-0.8551303276122225,0.1722828666350261,4214
oos,lgbm,classification,all,long_only_band_0.01,5.0,0.7735782409042741,0.7735782409042741,0.0,1.275944637898502,0.073830987376313,0.1552927000158515,-0.8130666433324774,0.18699572852396773,4214
oos,lgbm,classification,all,quantile_long_only_0.05,5.0,0.05015895443306252,0.05015895443306252,0.0,0.06887079573435906,0.005785539413032614,0.04984320289645869,-0.2489692512914376,0.06027527289985762,4214
oos,lgbm,classification,all,full_exposure_sign,5.0,1.0,0.8311550688802544,0.16884493111974566,-0.022236963541056753,-0.001945919922668904,-0.0037024093890384684,-0.9012539682137712,0.31086853345989557,4214
oos,lgbm,classification,all,sign_band_0.01,5.0,0.8894383610031791,0.7735782409042741,0.11586012009890498,-0.023939213688803807,-0.002096541683417108,-0.004184205458738752,-0.870190907685683,0.3103939250118652,4214
oos,lgbm,classification,all,sign_band_0.005,5.0,0.944012716354645,0.8041328152596255,0.13987990109501944,-0.11096807717408641,-0.010136242285799346,-0.019775352023200108,-0.9022399988027402,0.31086853345989557,4214
oos,lgbm,classification,all,quantile_long_only_0.10,5.0,0.10014129282938891,0.10014129282938891,0.0,-0.12011364179853412,-0.011022409958265755,-0.06260130150321574,-0.5576507390542351,0.10868533459895587,4214
oos,lgbm,classification,all,quantile_ls_0.05,5.0,0.10031790886612504,0.05015895443306252,0.05015895443306252,-0.21897542825434857,-0.021179534950721335,-0.14243480598953315,-0.46370772209063077,0.11532985287138112,4214
oos,lgbm,classification,all,sign_band_0.0025,5.0,0.9742140586365242,0.8187919463087249,0.15542211232779937,-0.2900718105598774,-0.02923796793027733,-0.05613910132068722,-0.9215958552347051,0.3127669672520171,4214
oos,lgbm,classification,all,quantile_long_only_0.20,5.0,0.205757682797598,0.205757682797598,0.0,-0.4364708935368129,-0.04846370085325613,-0.1929967629186811,-0.6422173363344456,0.16231608922638824,4214
oos,lgbm,classification,all,quantile_ls_0.10,5.0,0.20028258565877782,0.10014129282938891,0.10014129282938891,-0.5256662813377482,-0.0625595739194732,-0.27435942810153874,-0.7625104909158857,0.21737066919791173,4214
oos,lgbm,classification,all,quantile_ls_0.20,5.0,0.4058636524196397,0.205757682797598,0.2001059696220417,-0.8450081804991472,-0.1491211059270221,-0.4555954733723022,-0.8861737959417697,0.3369719981015662,4214
