prediction_scope,model,task,variant,strategy,period,period_start,period_end,cost_bps,exposure_rate,long_rate,short_rate,cumulative_return,annualised_return,sharpe_ratio,max_drawdown,turnover,n_days
oos,rf,regression,boruta_all,quantile_long_only_0.05,cycle_2016_2020,2016-07-09,2020-05-10,5.0,0.07162162162162163,0.07162162162162163,0.0,0.5314057071395761,0.11743232776778179,0.6277476200161918,-0.276958317586013,0.05139186295503212,1401
oos,rf,regression,boruta_all,quantile_long_only_0.05,cycle_2020_2024,2020-05-11,2024-04-19,5.0,0.050694444444444445,0.050694444444444445,0.0,0.226477637278794,0.0531454878363804,0.3794235058239246,-0.27241221795296944,0.07505211952744961,1439
oos,rf,regression,boruta_all,quantile_long_only_0.05,cycle_2024_end,2024-04-20,2026-04-02,5.0,0.02457757296466974,0.02457757296466974,0.0,0.18142144183674547,0.08935607338196716,0.7549384861145843,-0.07563657656432159,0.04219409282700422,711
oos,rf,regression,boruta_all,quantile_long_only_0.10,full_sample,1677-09-21,2026-04-02,5.0,0.10014129282938891,0.10014129282938891,0.0,4.041028566527986,0.15040147208549226,0.8243851468348922,-0.36617296871260596,0.08258186995728524,4214
oos,rf,regression,boruta_all,quantile_long_only_0.10,cycle_2016_2020,2016-07-09,2020-05-10,5.0,0.11689189189189189,0.11689189189189189,0.0,0.9210920222642318,0.1854201148111143,0.8779079959408326,-0.36617296871260596,0.08708065667380442,1401
oos,rf,regression,boruta_all,quantile_long_only_0.10,cycle_2020_2024,2020-05-11,2024-04-19,5.0,0.10486111111111111,0.10486111111111111,0.0,1.080048510039771,0.20414507736565501,0.9724165281837089,-0.2034921553661591,0.11952744961779013,1439
oos,rf,regression,boruta_all,quantile_long_only_0.10,cycle_2024_end,2024-04-20,2026-04-02,5.0,0.0706605222734255,0.0706605222734255,0.0,0.2615298364616545,0.12667044447029507,0.8909602075425306,-0.07330170666043227,0.0759493670886076,711
oos,rf,regression,boruta_all,quantile_long_only_0.20,full_sample,1677-09-21,2026-04-02,5.0,0.2001059696220417,0.2001059696220417,0.0,6.603879548926007,0.19209751912210016,0.7809319637330315,-0.40731550815511885,0.10726150925486473,4214
oos,rf,regression,boruta_all,quantile_long_only_0.20,cycle_2016_2020,2016-07-09,2020-05-10,5.0,0.24256756756756756,0.24256756756756756,0.0,2.077603049374216,0.3402726272837815,1.247088825832114,-0.27901374939895424,0.11991434689507495,1401
oos,rf,regression,boruta_all,quantile_long_only_0.20,cycle_2020_2024,2020-05-11,2024-04-19,5.0,0.1986111111111111,0.1986111111111111,0.0,1.4202880476012747,0.2513167323173138,0.8456435353455392,-0.4073155081551204,0.15149409312022238,1439
oos,rf,regression,boruta_all,quantile_long_only_0.20,cycle_2024_end,2024-04-20,2026-04-02,5.0,0.15514592933947774,0.15514592933947774,0.0,0.02083504068434605,0.010642236042616826,0.05847626389900207,-0.2054532851680771,0.09282700421940929,711
oos,rf,regression,boruta_all,quantile_ls_0.05,full_sample,1677-09-21,2026-04-02,5.0,0.10031790886612504,0.05015895443306252,0.05015895443306252,6.104043357722159,0.1850973988708473,0.7512211033891149,-0.3907182400077257,0.10393925011865211,4214
oos,rf,regression,boruta_all,quantile_ls_0.05,cycle_2016_2020,2016-07-09,2020-05-10,5.0,0.1581081081081081,0.07162162162162163,0.08648648648648649,1.4202530700833629,0.25894441559978665,0.7255942843035844,-0.3907182400077257,0.12419700214132762,1401
