prediction_scope,model,task,variant,strategy,period,period_start,period_end,cost_bps,exposure_rate,long_rate,short_rate,cumulative_return,annualised_return,sharpe_ratio,max_drawdown,turnover,n_days
oos,lgbm,classification,univariate,full_exposure_sign,full_sample,1677-09-21,2026-04-02,5.0,1.0,0.8673613564111622,0.13263864358883787,0.2232401532175976,0.01760661046331169,0.033454045806157656,-0.8049136302218602,0.11912672045562411,4214
oos,lgbm,classification,univariate,full_exposure_sign,cycle_2016_2020,2016-07-09,2020-05-10,5.0,1.0,0.9216216216216216,0.07837837837837838,-0.704365876999814,-0.27202470462265227,-0.4812825693416569,-0.8049136302218602,0.08779443254817987,1401
oos,lgbm,classification,univariate,full_exposure_sign,cycle_2020_2024,2020-05-11,2024-04-19,5.0,1.0,0.9368055555555556,0.06319444444444444,5.459567821429069,0.6051173351406884,0.9681113387450138,-0.7545699624701856,0.11118832522585129,1439
oos,lgbm,classification,univariate,full_exposure_sign,cycle_2024_end,2024-04-20,2026-04-02,5.0,1.0,0.652073732718894,0.347926267281106,-0.35877703161044494,-0.20397649092759595,-0.43478516639139264,-0.5319222939508691,0.30520393811533053,711
oos,lgbm,classification,univariate,long_only_band_0.0025,full_sample,1677-09-21,2026-04-02,5.0,0.8468738961497704,0.8468738961497704,0.0,2.905876511507216,0.12525853326551628,0.2523137071905102,-0.7270497748507745,0.06549596582819174,4214
oos,lgbm,classification,univariate,long_only_band_0.0025,cycle_2016_2020,2016-07-09,2020-05-10,5.0,0.9216216216216216,0.9216216216216216,0.0,-0.428317056211032,-0.13556549899195092,-0.24566440292861438,-0.7270497748507745,0.04425410421127766,1401
oos,lgbm,classification,univariate,long_only_band_0.0025,cycle_2020_2024,2020-05-11,2024-04-19,5.0,0.8965277777777778,0.8965277777777778,0.0,7.006345228674293,0.6949412060338773,1.1647492174584102,-0.7231022865143514,0.07227241139680333,1439
oos,lgbm,classification,univariate,long_only_band_0.0025,cycle_2024_end,2024-04-20,2026-04-02,5.0,0.652073732718894,0.652073732718894,0.0,-0.14621974303716578,-0.07794731358659013,-0.20870073107319487,-0.497388172985468,0.15330520393811534,711
oos,lgbm,classification,univariate,long_only_band_0.005,full_sample,1677-09-21,2026-04-02,5.0,0.7553867891204521,0.7553867891204521,0.0,3.524146354096435,0.13967229136484027,0.28956507294426714,-0.7270497748507746,0.052206929283341245,4214
oos,lgbm,classification,univariate,long_only_band_0.005,cycle_2016_2020,2016-07-09,2020-05-10,5.0,0.9202702702702703,0.9202702702702703,0.0,-0.43214343162941393,-0.13707661138721905,-0.24844698618714817,-0.7270497748507746,0.042826552462526764,1401
