prediction_scope,model,task,variant,strategy,period,period_start,period_end,prediction_start,effective_strategy_start,cost_bps,exposure_rate,long_rate,short_rate,cumulative_return,annualised_return,sharpe_ratio,max_drawdown,turnover,n_days
oos,gru,regression,onchain,full_exposure_sign,full_sample,1677-09-21,2026-04-02,2018-03-17,2018-03-17,5.0,1.0,0.41416460614623807,0.5858353938537619,0.4933711245199268,0.035346503285424324,0.06717590359099657,-0.7498512149864005,0.3540579022306597,4214
oos,gru,regression,onchain,full_exposure_sign,cycle_2016_2020,2016-07-09,2020-05-10,2018-03-17,2018-03-17,5.0,1.0,0.32432432432432434,0.6756756756756757,2.180198112140827,0.351772101308784,0.622800948197262,-0.66396837583908,0.2476802284082798,1401
oos,gru,regression,onchain,full_exposure_sign,cycle_2020_2024,2020-05-11,2024-04-19,2018-03-17,2020-05-11,5.0,1.0,0.5246527777777777,0.4753472222222222,-0.28714268084921346,-0.08227121694855222,-0.1315003950083889,-0.7498512149864012,0.6184850590687978,1439
oos,gru,regression,onchain,full_exposure_sign,cycle_2024_end,2024-04-20,2026-04-02,2018-03-17,2024-04-20,5.0,1.0,0.271889400921659,0.728110599078341,-0.31733444488483564,-0.17796791025588476,-0.37935535733972275,-0.5321164074116681,0.35864978902953587,711
oos,gru,regression,onchain,long_only_band_0.0025,full_sample,1677-09-21,2026-04-02,2018-03-17,2018-03-17,5.0,0.19021547156481808,0.19021547156481808,0.0,4.6787201626076556,0.16233198812652305,0.6945002074845502,-0.2825382640167306,0.11438063597532036,4214
oos,gru,regression,onchain,long_only_band_0.0025,cycle_2016_2020,2016-07-09,2020-05-10,2018-03-17,2018-03-17,5.0,0.19054054054054054,0.19054054054054054,0.0,0.747465997852409,0.15652309486844018,0.6248928278501706,-0.2825382640167306,0.09493219129193434,1401
oos,gru,regression,onchain,long_only_band_0.0025,cycle_2020_2024,2020-05-11,2024-04-19,2018-03-17,2020-05-11,5.0,0.2704861111111111,0.2704861111111111,0.0,2.2399259657384025,0.3473995281473077,1.1096231579810825,-0.22819875211536547,0.23280055594162613,1439
oos,gru,regression,onchain,long_only_band_0.0025,cycle_2024_end,2024-04-20,2026-04-02,2018-03-17,2024-04-20,5.0,0.01228878648233487,0.01228878648233487,0.0,0.0210443986286466,0.010748633907733174,0.2730652889188918,-0.03927066820202342,0.01969057665260197,711
oos,gru,regression,onchain,long_only_band_0.005,full_sample,1677-09-21,2026-04-02,2018-03-17,2018-03-17,5.0,0.11126810314376545,0.11126810314376545,0.0,3.4501152020317534,0.1380447813379393,0.7802168596389926,-0.20171668154455352,0.07261509254864737,4214
oos,gru,regression,onchain,long_only_band_0.005,cycle_2016_2020,2016-07-09,2020-05-10,2018-03-17,2018-03-17,5.0,0.09594594594594595,0.09594594594594595,0.0,0.7229470767986741,0.15227330666930827,0.9168126647546102,-0.15152548203728747,0.04853675945753034,1401
oos,gru,regression,onchain,long_only_band_0.005,cycle_2020_2024,2020-05-11,2024-04-19,2018-03-17,2020-05-11,5.0,0.16944444444444445,0.16944444444444445,0.0,1.5828507804779988,0.2721206972496717,1.0691539728206252,-0.20171668154455363,0.16539263377345378,1439
