prediction_scope,model,task,variant,strategy,period,period_start,period_end,cost_bps,exposure_rate,long_rate,short_rate,cumulative_return,annualised_return,sharpe_ratio,max_drawdown,turnover,n_days
oos,xgboost,regression,all,full_exposure_sign,full_sample,1677-09-21,2026-04-02,5.0,1.0,0.4994701518897916,0.5005298481102084,3.3728813267358486,0.1363202891220554,0.25895191063079975,-0.8159227547339836,0.46179401993355484,4214
oos,xgboost,regression,all,full_exposure_sign,cycle_2016_2020,2016-07-09,2020-05-10,5.0,1.0,0.4581081081081081,0.5418918918918919,15.145719388243148,1.064110831841751,1.8886844902739495,-0.5351769402511912,0.37044967880085655,1401
oos,xgboost,regression,all,full_exposure_sign,cycle_2020_2024,2020-05-11,2024-04-19,5.0,1.0,0.4861111111111111,0.5138888888888888,-0.4950250110261929,-0.15911832786313052,-0.2540402351469127,-0.8061923512815559,0.6337734537873523,1439
oos,xgboost,regression,all,full_exposure_sign,cycle_2024_end,2024-04-20,2026-04-02,5.0,1.0,0.576036866359447,0.423963133640553,-0.46363368822751927,-0.27370014710455537,-0.582765265664881,-0.6069738390771153,0.7243319268635724,711
oos,xgboost,regression,all,long_only_band_0.0025,full_sample,1677-09-21,2026-04-02,5.0,0.2870010596962204,0.2870010596962204,0.0,6.253439562146655,0.1872356110454403,0.6171825639648,-0.6721063552508078,0.1817750355956336,4214
oos,xgboost,regression,all,long_only_band_0.0025,cycle_2016_2020,2016-07-09,2020-05-10,5.0,0.33918918918918917,0.33918918918918917,0.0,3.8742130347107615,0.5108401547654446,1.5010544330304108,-0.2582625875670932,0.16416845110635261,1401
oos,xgboost,regression,all,long_only_band_0.0025,cycle_2020_2024,2020-05-11,2024-04-19,5.0,0.28888888888888886,0.28888888888888886,0.0,0.5452775795758882,0.11671202037450845,0.3294687992238926,-0.6721063552508069,0.26685198054204307,1439
oos,xgboost,regression,all,long_only_band_0.0025,cycle_2024_end,2024-04-20,2026-04-02,5.0,0.22350230414746544,0.22350230414746544,0.0,-0.03698514474053094,-0.01916081902396527,-0.07629543104739363,-0.32697627869812845,0.21378340365682139,711
oos,xgboost,regression,all,long_only_band_0.005,full_sample,1677-09-21,2026-04-02,5.0,0.15983751324620277,0.15983751324620277,0.0,5.469445067233182,0.17553101646153735,0.7200620744466005,-0.263420555265376,0.12055054579971523,4214
oos,xgboost,regression,all,long_only_band_0.005,cycle_2016_2020,2016-07-09,2020-05-10,5.0,0.23175675675675675,0.23175675675675675,0.0,1.8860256432838725,0.3180174984137043,1.0968347482935303,-0.25636169050004864,0.14132762312633834,1401
