prediction_scope,model,task,variant,strategy,cost_bps,exposure_rate,long_rate,short_rate,cumulative_return,annualised_return,sharpe_ratio,max_drawdown,turnover,n_days
oos,rf,regression,all,quantile_ls_0.20,5.0,0.4002119392440834,0.2001059696220417,0.2001059696220417,4.701969269701207,0.16274339702146468,0.42228814445135215,-0.7611015411054662,0.18224964404366398,4214
oos,rf,regression,all,quantile_long_only_0.20,5.0,0.2001059696220417,0.2001059696220417,0.0,3.033693328796029,0.12840132041356855,0.589333882340501,-0.3600313860655611,0.09539629805410536,4214
oos,rf,regression,all,sign_band_0.005,5.0,0.4198163193217944,0.18844931119745673,0.2313670081243377,2.680875865112828,0.11949059742527157,0.30342084799254154,-0.7635080175422276,0.19269102990033224,4214
oos,rf,regression,all,long_only_band_0.005,5.0,0.18844931119745673,0.18844931119745673,0.0,2.6175553913839877,0.1178092867049032,0.5523555078697857,-0.3600313860655611,0.09349786426198387,4214
oos,rf,regression,all,long_only_band_0.0025,5.0,0.27357824090427413,0.27357824090427413,0.0,1.7519185333218985,0.09164013171436047,0.34590012684883487,-0.6152227640610252,0.12055054579971523,4214
oos,rf,regression,all,sign_band_0.0025,5.0,0.5554574355351466,0.27357824090427413,0.28187919463087246,1.5586354304705834,0.08477601324208073,0.19262100158840925,-0.8708362385471142,0.23065970574276223,4214
oos,rf,regression,all,long_only_sign,5.0,0.5335570469798657,0.5335570469798657,0.0,1.0900956041172059,0.06593696909347702,0.19174090259741744,-0.8012356780180243,0.16943521594684385,4214
oos,rf,regression,all,quantile_long_only_0.10,5.0,0.10014129282938891,0.10014129282938891,0.0,0.8207300961134216,0.05327418786695337,0.34894591888387183,-0.2352183318852374,0.046511627906976744,4214
oos,rf,regression,all,quantile_long_only_0.05,5.0,0.05015895443306252,0.05015895443306252,0.0,0.6769479022179186,0.04579604842916396,0.3478137807701612,-0.17394349651180532,0.030849549121974372,4214
oos,rf,regression,all,long_only_band_0.01,5.0,0.12310137760508655,0.12310137760508655,0.0,0.6462512649296639,0.04412390057231974,0.2631626402850191,-0.3403327042851704,0.060749881347887995,4214
oos,rf,regression,all,sign_band_0.01,5.0,0.27357824090427413,0.12310137760508655,0.15047686329918758,0.469054100188395,0.033875281697767656,0.11183173480543002,-0.7594821396075765,0.13146654010441386,4214
oos,rf,regression,all,quantile_ls_0.05,5.0,0.10031790886612504,0.05015895443306252,0.05015895443306252,-0.05623734623109433,-0.005000839871098339,-0.02456502925402696,-0.6833893669075699,0.062173706691979115,4214
oos,rf,regression,all,quantile_ls_0.10,5.0,0.20028258565877782,0.10014129282938891,0.10014129282938891,-0.41123718541957366,-0.0448465565285201,-0.17012531624097418,-0.7865073227489503,0.09824394874228762,4214
oos,rf,regression,all,full_exposure_sign,5.0,1.0,0.5335570469798657,0.4664429530201342,-0.5321465340244981,-0.06367585843474888,-0.12089011503627112,-0.9676722754139884,0.3388704318936877,4214
