prediction_scope,model,task,variant,strategy,cost_bps,exposure_rate,long_rate,short_rate,cumulative_return,annualised_return,sharpe_ratio,max_drawdown,turnover,n_days
oos,rf,classification,univariate,long_only_band_0.005,5.0,0.520840692334864,0.520840692334864,0.0,1.1179157432889473,0.06715847985752021,0.17577966339607803,-0.6055019473636073,0.08875177978168011,4214
oos,rf,classification,univariate,long_only_band_0.01,5.0,0.4975273754856941,0.4975273754856941,0.0,0.897479902570544,0.0570477512666252,0.15166994280179807,-0.6258099626170531,0.09065021357380161,4214
oos,rf,classification,univariate,long_only_sign,5.0,0.546803249735076,0.546803249735076,0.0,0.8614074226857351,0.05529188269376539,0.14280866382710522,-0.6261024109594476,0.09397247271001424,4214
oos,rf,classification,univariate,long_only_band_0.0025,5.0,0.5333804309431296,0.5333804309431296,0.0,0.812873665503528,0.05287975161060987,0.13737963701161873,-0.6045255253571677,0.09349786426198387,4214
oos,rf,classification,univariate,quantile_ls_0.05,5.0,0.1314023313316849,0.05263157894736842,0.0787707523843165,0.08246150403137786,0.006886854910724605,0.039141209428381854,-0.38988480495949296,0.054579971523493115,4214
oos,rf,classification,univariate,quantile_long_only_0.05,5.0,0.05263157894736842,0.05263157894736842,0.0,-0.07416071645460898,-0.00665194334253183,-0.05201227005296714,-0.38988480495949296,0.021831988609397248,4214
oos,rf,classification,univariate,quantile_long_only_0.20,5.0,0.20028258565877782,0.20028258565877782,0.0,-0.19424245618971314,-0.018532790183979908,-0.07593854004716293,-0.6182396318850848,0.04983388704318937,4214
oos,rf,classification,univariate,sign_band_0.01,5.0,0.8869657364888732,0.4975273754856941,0.3894383610031791,-0.21168628872697215,-0.020391638906489096,-0.040329426890662344,-0.848438528239249,0.16516373991457048,4214
oos,rf,classification,univariate,quantile_ls_0.10,5.0,0.21140939597315436,0.10014129282938891,0.11126810314376545,-0.31147692460552456,-0.031808775366770736,-0.14648990022965794,-0.47764718960134905,0.07688656858092074,4214
oos,rf,classification,univariate,quantile_long_only_0.10,5.0,0.10014129282938891,0.10014129282938891,0.0,-0.3190421447245646,-0.03273486213972632,-0.18939054556832688,-0.47764718960134905,0.041765543426673,4214
oos,rf,classification,univariate,sign_band_0.005,5.0,0.9358883786647828,0.520840692334864,0.41504768632991873,-0.5027196119034885,-0.05871571457881797,-0.1141237359675195,-0.8766968729633864,0.17845277645942098,4214
oos,rf,classification,univariate,sign_band_0.0025,5.0,0.9724478982691629,0.5333804309431296,0.4390674673260332,-0.5481577145590578,-0.06649568776594661,-0.12740590804885915,-0.8321650316155856,0.1879449454200285,4214
oos,rf,classification,univariate,full_exposure_sign,5.0,1.0,0.546803249735076,0.45319675026492406,-0.6289260815570867,-0.08228386659109588,-0.1564521512948855,-0.857079068225531,0.1879449454200285,4214
oos,rf,classification,univariate,quantile_ls_0.20,5.0,0.40056517131755565,0.20028258565877782,0.20028258565877782,-0.6398662014395092,-0.08465954519490582,-0.2422893925039659,-0.7586496774197712,0.09444708115804461,4214
