prediction_scope,model,task,variant,strategy,cost_bps,exposure_rate,long_rate,short_rate,cumulative_return,annualised_return,sharpe_ratio,max_drawdown,turnover,n_days
oos,lgbm,classification,univariate,long_only_band_0.01,5.0,0.7114093959731543,0.7114093959731543,0.0,3.9346724047656023,0.14827865565437115,0.3175212870686534,-0.719648154627042,0.06312292358803986,4214
oos,lgbm,classification,univariate,long_only_band_0.005,5.0,0.7553867891204521,0.7553867891204521,0.0,3.524146354096435,0.13967229136484027,0.28956507294426714,-0.7270497748507746,0.052206929283341245,4214
oos,lgbm,classification,univariate,long_only_band_0.0025,5.0,0.8468738961497704,0.8468738961497704,0.0,2.905876511507216,0.12525853326551628,0.2523137071905102,-0.7270497748507745,0.06549596582819174,4214
oos,lgbm,classification,univariate,long_only_sign,5.0,0.8673613564111622,0.8673613564111622,0.0,2.377924537558147,0.11119317572517806,0.22150859844471732,-0.7605301708793694,0.059800664451827246,4214
oos,lgbm,classification,univariate,sign_band_0.01,5.0,0.7995407983044861,0.7114093959731543,0.08813140233133168,0.9154305163141696,0.057910185430464,0.11907852567672539,-0.7554307384423802,0.11817750355956336,4214
oos,lgbm,classification,univariate,sign_band_0.005,5.0,0.8435181914517839,0.7553867891204521,0.08813140233133168,0.7560817164963081,0.04998113406598392,0.09974563085723975,-0.8016818118990003,0.10726150925486473,4214
oos,lgbm,classification,univariate,sign_band_0.0025,5.0,0.9445425644648534,0.8468738961497704,0.09766866831508302,0.40674298219298266,0.030001306551701523,0.05807584144873354,-0.8049136302218602,0.12387280493592787,4214
oos,lgbm,classification,univariate,full_exposure_sign,5.0,1.0,0.8673613564111622,0.13263864358883787,0.2232401532175976,0.01760661046331169,0.033454045806157656,-0.8049136302218602,0.11912672045562411,4214
oos,lgbm,classification,univariate,quantile_long_only_0.05,5.0,0.055280819498410454,0.055280819498410454,0.0,0.058971508646737725,0.004975275799361523,0.03245077216090055,-0.47736440307365774,0.037968675842429994,4214
oos,lgbm,classification,univariate,quantile_long_only_0.20,5.0,0.2016955139526669,0.2016955139526669,0.0,-0.20938075606699869,-0.020143814748712185,-0.0696726782718147,-0.626421486307994,0.06027527289985762,4214
oos,lgbm,classification,univariate,quantile_long_only_0.10,5.0,0.10332038149063935,0.10332038149063935,0.0,-0.4476347450869035,-0.05011141874123104,-0.20727018211306542,-0.5922408701219339,0.05695301376364499,4214
oos,lgbm,classification,univariate,quantile_ls_0.20,5.0,0.41345814199929354,0.2016955139526669,0.21176262804662663,-0.5540596747684003,-0.06755818725747398,-0.19111988362709106,-0.7020315601340184,0.11058376839107736,4214
oos,lgbm,classification,univariate,quantile_ls_0.05,5.0,0.11568350406216885,0.055280819498410454,0.06040268456375839,-0.5791885427504394,-0.07223079729113047,-0.37936478361449527,-0.7433557825380565,0.07498813478879925,4214
oos,lgbm,classification,univariate,quantile_ls_0.10,5.0,0.23313316849169904,0.10332038149063935,0.1298127870010597,-0.8055427606308401,-0.1322377366066766,-0.4596197424214283,-0.8411963403825937,0.11438063597532036,4214
