stem,old_strategy,old_best_return,old_best_sharpe,new_strategy,new_best_return,new_best_sharpe,delta_return,delta_sharpe
btc_predict_lstm_classification_boruta_onchain,quantile_long_only_0.10,2.250217506394775,0.6018382560494845,full_exposure_sign,17.265796452947907,0.544452721010612,15.01557894655313,-0.05738553503887245
btc_predict_lstm_regression_boruta_onchain,sign_band_0.0025,22.97044499931165,0.716948278815071,long_only_sign,5.042757656823903,0.4233447305200503,-17.927687342487747,-0.29360354829502067
btc_predict_cnn_lstm_classification_boruta_onchain,long_only_band_0.005,11.741580221551107,0.5128278560163214,sign_band_0.0025,18.07557274598867,0.5546633898040009,6.333992524437562,0.04183553378767946
btc_predict_cnn_lstm_regression_boruta_onchain,sign_band_0.0025,12.763877365628984,0.5876193124512383,full_exposure_sign,14.68646965747866,0.5127868296053215,1.9225922918496767,-0.07483248284591681
