prediction_scope,model,task,variant,strategy,cost_bps,exposure_rate,long_rate,short_rate,cumulative_return,annualised_return,sharpe_ratio,max_drawdown,turnover,n_days
oos,xgboost,regression,boruta_ta,long_only_band_0.0025,5.0,0.26722006358177325,0.26722006358177325,0.0,1.6630179619684249,0.08853956885212177,0.32732806718966184,-0.5211995359987024,0.10251542477456099,4214
oos,xgboost,regression,boruta_ta,quantile_long_only_0.10,5.0,0.10014129282938891,0.10014129282938891,0.0,1.3781470956554114,0.07792441330308697,0.44324349684710246,-0.3908212465056158,0.05505457997152349,4214
oos,xgboost,regression,boruta_ta,long_only_band_0.005,5.0,0.1292829388908513,0.1292829388908513,0.0,1.3428213607461985,0.0765280340168033,0.3789386033896958,-0.37937207350466584,0.06929283341243474,4214
oos,xgboost,regression,boruta_ta,quantile_long_only_0.20,5.0,0.2001059696220417,0.2001059696220417,0.0,1.237808242023517,0.07226041240334857,0.29661511197709506,-0.4938548572186249,0.08875177978168011,4214
oos,xgboost,regression,boruta_ta,quantile_long_only_0.05,5.0,0.05015895443306252,0.05015895443306252,0.0,1.2245427593631648,0.07170836370886957,0.4753051197075046,-0.2583697404526694,0.03132415757000474,4214
oos,xgboost,regression,boruta_ta,long_only_sign,5.0,0.4750971388202049,0.4750971388202049,0.0,0.9981368980608496,0.0617908251430872,0.17067558989274859,-0.7199483593871414,0.14807783578547698,4214
oos,xgboost,regression,boruta_ta,quantile_ls_0.10,5.0,0.20028258565877782,0.10014129282938891,0.10014129282938891,0.8709649122723921,0.05576011036588402,0.19377689523426628,-0.6974452112107682,0.09776934029425724,4214
oos,xgboost,regression,boruta_ta,sign_band_0.005,5.0,0.2880607559166372,0.1292829388908513,0.15877781702578594,0.16192552847403108,0.013084068493974366,0.03944215328909022,-0.7872653878212693,0.1400094921689606,4214
oos,xgboost,regression,boruta_ta,quantile_ls_0.20,5.0,0.4002119392440834,0.2001059696220417,0.2001059696220417,0.1533454303343682,0.012433898627432827,0.032900568034401514,-0.8351152436575697,0.17370669197911723,4214
oos,xgboost,regression,boruta_ta,quantile_ls_0.05,5.0,0.10031790886612504,0.05015895443306252,0.05015895443306252,0.1264711415826072,0.010368476492046863,0.05098150127325577,-0.5945753245332962,0.06359753203607024,4214
oos,xgboost,regression,boruta_ta,long_only_band_0.01,5.0,0.018368067820558106,0.018368067820558106,0.0,0.10108719982166647,0.008375839062587431,0.07660444651168444,-0.17831606357099394,0.012814428096820124,4214
oos,xgboost,regression,boruta_ta,sign_band_0.0025,5.0,0.5570469798657718,0.26722006358177325,0.2898269162839986,0.022168487739373743,0.0019009772648506118,0.004511602230736681,-0.8744138811129453,0.2254390128144281,4214
oos,xgboost,regression,boruta_ta,sign_band_0.01,5.0,0.08512892970681737,0.018368067820558106,0.06676086188625928,-0.4706340177852838,-0.05360412059012831,-0.2786444794300705,-0.5745559831463783,0.045087802562885616,4214
oos,xgboost,regression,boruta_ta,full_exposure_sign,5.0,1.0,0.4750971388202049,0.5249028611797951,-0.5719817162124221,-0.07086520321700085,-0.13447757890857137,-0.8882686387152138,0.2956810631229236,4214
