prediction_scope,model,task,variant,strategy,prediction_start,cost_bps,exposure_rate,long_rate,short_rate,cumulative_return,annualised_return,sharpe_ratio,max_drawdown,turnover,n_days
oos,lstm,classification,onchain,long_only_sign,2018-03-17,5.0,1.0,1.0,0.0,8.327991851333085,0.21338664773023663,0.40562876496345135,-0.7663456370856907,0.00047460844803037496,4214
oos,lstm,classification,onchain,long_only_band_0.0025,2018-03-17,5.0,1.0,1.0,0.0,8.327991851333085,0.21338664773023663,0.40562876496345135,-0.7663456370856907,0.00047460844803037496,4214
oos,lstm,classification,onchain,long_only_band_0.005,2018-03-17,5.0,1.0,1.0,0.0,8.327991851333085,0.21338664773023663,0.40562876496345135,-0.7663456370856907,0.00047460844803037496,4214
oos,lstm,classification,onchain,long_only_band_0.01,2018-03-17,5.0,1.0,1.0,0.0,8.327991851333085,0.21338664773023663,0.40562876496345135,-0.7663456370856907,0.00047460844803037496,4214
oos,lstm,classification,onchain,full_exposure_sign,2018-03-17,5.0,1.0,1.0,0.0,8.327991851333085,0.21338664773023663,0.40562876496345135,-0.7663456370856907,0.00047460844803037496,4214
oos,lstm,classification,onchain,sign_band_0.0025,2018-03-17,5.0,1.0,1.0,0.0,8.327991851333085,0.21338664773023663,0.40562876496345135,-0.7663456370856907,0.00047460844803037496,4214
oos,lstm,classification,onchain,sign_band_0.005,2018-03-17,5.0,1.0,1.0,0.0,8.327991851333085,0.21338664773023663,0.40562876496345135,-0.7663456370856907,0.00047460844803037496,4214
oos,lstm,classification,onchain,sign_band_0.01,2018-03-17,5.0,1.0,1.0,0.0,8.327991851333085,0.21338664773023663,0.40562876496345135,-0.7663456370856907,0.00047460844803037496,4214
oos,lstm,classification,onchain,quantile_long_only_0.20,2018-03-17,5.0,0.2001059696220417,0.2001059696220417,0.0,1.2040930947811441,0.07085142341601514,0.26313515520230146,-0.579310727127062,0.037019458946369245,4214
oos,lstm,classification,onchain,quantile_long_only_0.10,2018-03-17,5.0,0.10014129282938891,0.10014129282938891,0.0,0.11070279863360932,0.009135551942692999,0.04219292638329663,-0.5879597783994155,0.03132415757000474,4214
oos,lstm,classification,onchain,quantile_ls_0.20,2018-03-17,5.0,0.4002119392440834,0.2001059696220417,0.2001059696220417,-0.059737935504352024,-0.005321050845579101,-0.016454339159455746,-0.7495826763453413,0.08590412909349786,4214
oos,lstm,classification,onchain,quantile_ls_0.10,2018-03-17,5.0,0.20028258565877782,0.10014129282938891,0.10014129282938891,-0.2570193821299783,-0.02540409915092201,-0.10486229123231161,-0.7638599101808039,0.06929283341243474,4214
oos,lstm,classification,onchain,quantile_ls_0.05,2018-03-17,5.0,0.10031790886612504,0.05015895443306252,0.05015895443306252,-0.5835249135981159,-0.0730628094262945,-0.43251017856466434,-0.6981139058900816,0.05742762221167537,4214
oos,lstm,classification,onchain,quantile_long_only_0.05,2018-03-17,5.0,0.05015895443306252,0.05015895443306252,0.0,-0.6033369731552397,-0.07696774176718935,-0.5102974208906258,-0.6452992200512221,0.029425723777883245,4214
