prediction_scope,model,task,variant,strategy,prediction_start,cost_bps,exposure_rate,long_rate,short_rate,cumulative_return,annualised_return,sharpe_ratio,max_drawdown,turnover,n_days
oos,lstm,classification,boruta_onchain,full_exposure_sign,2018-03-17,5.0,1.0,0.879018014835747,0.12098198516425292,17.265796452947907,0.28611008235452395,0.544452721010612,-0.6716664292494331,0.1551969625059326,4214
oos,lstm,classification,boruta_onchain,sign_band_0.005,2018-03-17,5.0,0.928470505121865,0.832038149063935,0.09643235605793006,14.625811930182994,0.26883724967803335,0.5220860129349794,-0.6716664292494331,0.1646891314665401,4214
oos,lstm,classification,boruta_onchain,sign_band_0.0025,2018-03-17,5.0,0.9662663369833981,0.8592370187212999,0.1070293182620982,14.262382007876534,0.2662535626061102,0.5125227993563465,-0.6716664292494332,0.15946843853820597,4214
oos,lstm,classification,boruta_onchain,long_only_band_0.005,2018-03-17,5.0,0.832038149063935,0.832038149063935,0.0,12.97589739197785,0.25663240929019104,0.5517883041935933,-0.6716664292494331,0.09919316563834836,4214
oos,lstm,classification,boruta_onchain,long_only_sign,2018-03-17,5.0,0.879018014835747,0.879018014835747,0.0,12.053091605868909,0.24921927676457756,0.5285482238260621,-0.6734836265793258,0.07783578547698149,4214
oos,lstm,classification,boruta_onchain,long_only_band_0.0025,2018-03-17,5.0,0.8592370187212999,0.8592370187212999,0.0,11.019711932396051,0.24032686070797737,0.5133586514186623,-0.6716664292494332,0.08780256288561937,4214
oos,lstm,classification,boruta_onchain,sign_band_0.01,2018-03-17,5.0,0.8394560226068527,0.7566231013776051,0.08283292122924761,8.57978412714085,0.2161892162188448,0.43870003644187355,-0.6657255952045078,0.16563834836260086,4214
oos,lstm,classification,boruta_onchain,quantile_ls_0.20,2018-03-17,5.0,0.4002119392440834,0.2001059696220417,0.2001059696220417,7.524559767088615,0.20395740261302708,0.5659236127806843,-0.48309271453018376,0.1760797342192691,4214
oos,lstm,classification,boruta_onchain,long_only_band_0.01,2018-03-17,5.0,0.7566231013776051,0.7566231013776051,0.0,7.023523177272319,0.19765719054636333,0.44342801238893986,-0.6657255952045078,0.10631229235880399,4214
oos,lstm,classification,boruta_onchain,quantile_long_only_0.20,2018-03-17,5.0,0.2001059696220417,0.2001059696220417,0.0,6.619674364601802,0.19231179723371317,0.7628974932142774,-0.3386621686060461,0.07641196013289037,4214
oos,lstm,classification,boruta_onchain,quantile_ls_0.10,2018-03-17,5.0,0.20028258565877782,0.10014129282938891,0.10014129282938891,2.614667411188801,0.11773196463742575,0.40977881179123715,-0.3862834507372966,0.11817750355956336,4214
oos,lstm,classification,boruta_onchain,quantile_long_only_0.10,2018-03-17,5.0,0.10014129282938891,0.10014129282938891,0.0,2.183090603251578,0.10548992776742683,0.5784082480905142,-0.267388906328127,0.04888467014712862,4214
oos,lstm,classification,boruta_onchain,quantile_ls_0.05,2018-03-17,5.0,0.10031790886612504,0.05015895443306252,0.05015895443306252,1.260862675622235,0.07321275986078746,0.3226817126423677,-0.3035611464119743,0.07071665875652587,4214
oos,lstm,classification,boruta_onchain,quantile_long_only_0.05,2018-03-17,5.0,0.05015895443306252,0.05015895443306252,0.0,0.8232215538785455,0.053398948187288076,0.42620000222029114,-0.21360789545736106,0.02800189843379212,4214
