prediction_scope,model,task,variant,strategy,cost_bps,exposure_rate,long_rate,short_rate,cumulative_return,annualised_return,sharpe_ratio,max_drawdown,turnover,n_days
oos,xgboost,regression,boruta_all,sign_band_0.0025,5.0,0.5418580007064642,0.32797598021900387,0.21388202048746027,8.828729986954288,0.21889472239476992,0.5160700302757608,-0.659233021981328,0.39107736117702896,4214
oos,xgboost,regression,boruta_all,sign_band_0.005,5.0,0.29247615683504063,0.1882726951607206,0.10420346167432003,8.126373339125106,0.21109226856332808,0.6193747898799838,-0.6026214866438658,0.24964404366397722,4214
oos,xgboost,regression,boruta_all,quantile_ls_0.20,5.0,0.4002119392440834,0.2001059696220417,0.2001059696220417,8.06121412905942,0.21034086478631742,0.5558039261865827,-0.6384890081092837,0.3198860939724727,4214
oos,xgboost,regression,boruta_all,quantile_long_only_0.20,5.0,0.2001059696220417,0.2001059696220417,0.0,7.344910816281196,0.20173829403803922,0.7673557126112195,-0.4061930187488329,0.15092548647365922,4214
oos,xgboost,regression,boruta_all,long_only_band_0.0025,5.0,0.32797598021900387,0.32797598021900387,0.0,6.3782215720924205,0.18899092565429032,0.5902439839438349,-0.5817938287228304,0.21499762695775984,4214
oos,xgboost,regression,boruta_all,long_only_band_0.005,5.0,0.1882726951607206,0.1882726951607206,0.0,6.169543773038261,0.1860398720049179,0.728928822134426,-0.432072857707467,0.14428096820123398,4214
oos,xgboost,regression,boruta_all,long_only_sign,5.0,0.5547509713882021,0.5547509713882021,0.0,4.819969450060689,0.16480815818578232,0.42340763341065724,-0.7484327169525959,0.2401518747033697,4214
oos,xgboost,regression,boruta_all,quantile_ls_0.10,5.0,0.20028258565877782,0.10014129282938891,0.10014129282938891,3.102607398602938,0.13005824165720825,0.43729955442078655,-0.43498738168890755,0.19031798766018035,4214
oos,xgboost,regression,boruta_all,full_exposure_sign,5.0,1.0,0.5547509713882021,0.44524902861179794,2.631225770721308,0.11817453069402539,0.22417538448759877,-0.7841001454416441,0.47982914095870904,4214
oos,xgboost,regression,boruta_all,quantile_long_only_0.10,5.0,0.10014129282938891,0.10014129282938891,0.0,2.2427172518339478,0.10726844206901887,0.5409349292053179,-0.34444810208759596,0.09065021357380161,4214
oos,xgboost,regression,boruta_all,long_only_band_0.01,5.0,0.0683504062168845,0.0683504062168845,0.0,0.7410512842335408,0.04919966794552666,0.31305287431925466,-0.28476448414297667,0.06929283341243474,4214
oos,xgboost,regression,boruta_all,sign_band_0.01,5.0,0.09237018721299894,0.0683504062168845,0.02401978099611445,0.7162141399216051,0.04789472157174157,0.21412826315734468,-0.4217282420601288,0.09682012339819648,4214
oos,xgboost,regression,boruta_all,quantile_long_only_0.05,5.0,0.05015895443306252,0.05015895443306252,0.0,0.5657708827234105,0.03960075683100772,0.29960868931334633,-0.28033303943534127,0.052206929283341245,4214
oos,xgboost,regression,boruta_all,quantile_ls_0.05,5.0,0.10031790886612504,0.05015895443306252,0.05015895443306252,0.33655954988914516,0.025445560012072432,0.11358861028436498,-0.3423568867440958,0.1115329852871381,4214
